sample,myCAF,iCAF,apCAF,SASP,matrisome_core,MAPK_targets,RASON_inhibition_PD
4a1c8620-73ce-4be9-ae64-589afb3007d9,0.26616903486557203,-0.7496187533967245,-1.1158258629856543,-0.5490405232821716,0.07601001794312244,-0.5025600566666736,-0.4698449057000637
3d21cf04-a049-44ce-b698-4c033cf1669c,1.4089787693973275,0.7804180387538655,0.18776978663738764,0.13398782715765303,1.5080311597185725,-0.4849170061975527,-0.5239061782721847
9ee5108b-9bce-407d-ae5a-075322882c00,1.1713943598886403,0.02120795881693344,0.25062004271613003,0.22641983753559805,1.0768917787673309,-0.1642954963061951,-0.439894954200253
fc97efd2-4c4e-42c1-ad65-256d40b6d3c7,-0.4082118415596441,-1.862277003262609,-0.877006341633344,-1.660566782849746,-0.6110957038038866,-0.8875537991798637,-1.4883853230069353
024ade99-be76-426d-b392-bdd488eed535,-0.5575150851022744,0.3251055053430572,-1.1006661479031172,-0.5806332520094807,-0.7823803726974214,-0.3073412792256927,-0.3974589226176258
c4b1a406-6c19-4199-8cfc-076f6d785d3f,0.6641533177903657,0.4722524835977211,1.1919276175918105,0.7826118310516252,0.8520514320097741,1.7409491450301287,1.5757136658958693
86ed628c-fb1a-4505-b6e8-0cc72719840e,-2.475518003733313,-1.9698378948298556,-3.271174240355305,-2.1024670627242674,-2.6481248224136062,-1.4633047421369676,-2.009768861433137
59c11d1d-90c4-4857-91e3-bc12183c6282,-2.9391264161516752,-1.1145679555583294,-2.408639628329329,-1.6812196947833145,-2.720759445964763,-1.4536386187046266,-1.3734306978680295
a566d8ee-aed0-44c2-8409-38e03bd8e545,-0.40547649374297307,0.44482491773878213,-0.5169364383559801,0.06964775532468857,-0.6335522618056172,0.9358354903386361,1.1533207910452783
88b45a1d-4dd3-48cf-8615-76e5f9099a2c,1.2474670644818497,0.8244829836723779,0.8708182439435226,0.7433678796827639,1.283085636821759,0.49564960856896867,0.4683238414565218
e916054b-02b5-4f02-8c21-940c14683ced,-0.49690685094058246,-0.847860562017385,-0.613002109834628,-0.3862569454973693,-0.38855468365022433,-0.40837752997823595,-0.25655352473191423
c5b35b34-cf5e-4168-8aec-79a7df72da0e,-1.6644619304928696,-0.781261219573596,0.052530578261951025,-0.5332912855053233,-1.5950979898926108,0.13991356457455834,0.1854254296315284
ad163cf4-adf6-4b06-8350-0eaa2d670b39,-0.1874120249693926,1.0812576497463082,0.2949512428734321,0.25904062995308835,-0.18243407086211164,0.27159677863290416,0.3290781166183597
b68f005a-2bca-4dee-a767-01113e5e7a5a,1.325671429370544,-0.03270945836363205,0.17976858878218588,-0.038223318984738595,1.0164069235157618,0.5337483681384749,0.5029649205603566
eb9da5b9-3fec-473d-9cc3-01f8b897dfae,-0.2658834992960018,-0.40074737227147456,0.1964691504423657,-0.059572633963229274,-0.8107193082063905,-0.8924780529216554,-0.9573520913634572
8c9053d8-cd32-42f2-a334-532b234edf2d,-0.9149889200592036,-1.5220185047945276,-1.0656343597899827,-1.1355378634277833,-1.0777852860168198,-0.5313132249728185,-0.44987113313754795
b4d49b83-cc71-4176-8dcd-3f7e74879e42,0.5882491881168298,0.9436669325781326,0.6786256277490502,0.31375842569148676,0.7089364316460182,-0.3381469824617753,-0.1912403874743014
d36a090d-0b64-459a-931b-b743095fb96c,0.02974782509029114,-0.4141753901001364,-0.7500220883600377,-0.34372162497991793,0.044278493649875975,-0.8597075413692224,-0.9036510384417121
30d82c00-417a-42b1-8b59-6815cce20578,0.3921847654403671,-0.4518553100750842,-0.22649361178556793,-0.6128784822208408,-0.03816439097677613,-0.20816167017091441,-0.2702248803756797
