gene,mean_parental,mean_resistant,log2FC,p_value,padj,n_parental,n_resistant
Rpl18a-ps1,1.5201419739892064,1.4103236257785856,-0.10981834821062075,0.5646818948423449,0.7686327350164829,9,9
Rpl18-ps2,3.2175892167503712,3.1214906098398956,-0.09609860691047567,0.5646449071505706,0.7686327350164829,9,9
Ric8a,5.8147698690028315,5.754922167813739,-0.059847701189092106,0.5647872470483433,0.7686730997172473,9,9
Hus1,4.091216864755593,4.255552795804159,0.16433593104856659,0.565080065748786,0.7688789860996269,9,9
Naa40,4.941394964243462,5.032803943242821,0.09140897899935929,0.5651010813172337,0.7688789860996269,9,9
Akap17b,1.7094613154705458,1.3995033506982788,-0.309957964772267,0.5651059621267946,0.7688789860996269,9,9
Zfp608,4.003387638839905,3.791274202996709,-0.21211343584319575,0.5652565972051755,0.7690079876652675,9,9
Mtor,5.644746303880865,5.543884400725593,-0.10086190315527155,0.5653840211140649,0.7690294505200789,9,9
Borcs8,4.208529466610445,4.104466936956269,-0.1040625296541755,0.5653356675001578,0.7690294505200789,9,9
6330549D23Rik,1.2530126173450684,1.141896324028296,-0.11111629331677242,0.5655144787392481,0.7691309565714168,9,9
Srgap3,2.7048824548501016,3.2113487607596625,0.5064663059095609,0.5658379953454493,0.769276755990446,9,9
Grn,7.657215548615958,7.47938879067171,-0.1778267579442483,0.5658442471854779,0.769276755990446,9,9
Rpl7a-ps7,1.2068517916781798,1.1205375875406023,-0.08631420413757751,0.5657900003743193,0.769276755990446,9,9
Rufy2,3.338780748507681,3.2061688997297595,-0.13261184877792154,0.5658450470710794,0.769276755990446,9,9
Rps2-ps8,1.1920705407426866,1.2696542828533646,0.07758374211067798,0.5659885179917613,0.7693958776252717,9,9
Nr2f6,6.026499839614898,5.944672761510191,-0.08182707810470724,0.566099573852602,0.7694709155790277,9,9
Ddx39a,7.602922251764473,7.785626420180614,0.1827041684161408,0.5663806081696345,0.7696975550926063,9,9
Psme3,7.262102532451428,7.416611901291448,0.15450936884001987,0.5664898019079512,0.7696975550926063,9,9
U2surp,6.071359675531522,5.971991413311435,-0.09936826222008666,0.5664707234443037,0.7696975550926063,9,9
Krt80,5.513940970294588,5.350069659243301,-0.16387131105128638,0.5664568978891424,0.7696975550926063,9,9
Mmadhc,6.4003577542784775,6.505341887751142,0.10498413347266489,0.5665732047075756,0.7697349574015345,9,9
Tpt1-ps3,5.816422382274499,5.63912872015672,-0.17729366211777897,0.5667272489275842,0.7697924059580359,9,9
Rb1cc1,5.1124193162017795,5.008682214037645,-0.10373710216413468,0.5667208851090426,0.7697924059580359,9,9
Lrrk1,6.791374856964353,6.713336334210661,-0.07803852275369216,0.5668354761407831,0.7698144269989814,9,9
Ccdc6,6.307715780066993,6.22558547880551,-0.08213030126148357,0.5668552226682395,0.7698144269989814,9,9
Parpbp,3.4775014307065897,3.685141000382634,0.20763956967604447,0.5673086773331149,0.7700328712954859,9,9
Angptl8,2.159078582965778,1.8499143319461204,-0.3091642510196575,0.5674481860828977,0.7700328712954859,9,9
Zmiz1,6.706667631679675,6.540530139046885,-0.16613749263279054,0.5672471172313387,0.7700328712954859,9,9
Kctd15,1.7946586396624582,2.243169834056266,0.4485111943938076,0.5672527229773329,0.7700328712954859,9,9
Gm13835,1.9290173063099718,1.8468774859493524,-0.0821398203606194,0.567421666843819,0.7700328712954859,9,9
Lratd1,5.062191728852692,4.953628357684494,-0.10856337116819859,0.5674632483588685,0.7700328712954859,9,9
Gm6450,1.3531954790509855,1.2672466208677609,-0.08594885818322462,0.567106978084355,0.7700328712954859,9,9
Macrod1,4.179197211780206,3.727965668248336,-0.4512315435318701,0.5672169470639385,0.7700328712954859,9,9
Smim19,3.746871261069191,3.9909799512351825,0.24410869016599124,0.567588498696456,0.7701269731155695,9,9
Rtcb,7.05484733031855,6.942243683204882,-0.11260364711366755,0.5678670103854896,0.7702772681243112,9,9
Gm7332,2.8911827180169265,3.0067183539983025,0.11553563598137595,0.5678382415314228,0.7702772681243112,9,9
Dis3l,5.030248943551862,5.106012641611894,0.07576369806003225,0.5678123197417533,0.7702772681243112,9,9
Pja1,6.199019028669166,6.2914341557257325,0.09241512705656607,0.5679730940759817,0.7703265987938219,9,9
Acy1,4.04104378350476,4.154894045079284,0.11385026157452405,0.5680152141802877,0.7703265987938219,9,9
Paip1,6.11531240530027,6.236408267624579,0.12109586232430924,0.5688466255224511,0.7709095298555544,9,9
Cdk8,6.308454682157855,6.464942348576413,0.15648766641855794,0.5688927323251718,0.7709095298555544,9,9
Oxnad1,4.464783925813627,4.547763074837196,0.08297914902356851,0.5688790283730437,0.7709095298555544,9,9
Ptgs2os2,0.757170782620505,1.1489503379035124,0.39177955528300745,0.5686132033683775,0.7709095298555544,9,9
Zbtb45,4.462683642743348,4.651929591692222,0.1892459489488747,0.5686647029961361,0.7709095298555544,9,9
Zcchc4,4.001028269751022,4.060931638548201,0.059903368797178835,0.5685663342702635,0.7709095298555544,9,9
Fcf1,5.515190423731147,5.39956973834702,-0.11562068538412706,0.5687539117270428,0.7709095298555544,9,9
4930481A15Rik,0.6048078452755205,0.4547028162163264,-0.15010502905919404,0.5688430189670775,0.7709095298555544,9,9
Pno1,6.138925729708562,6.322980240340325,0.18405451063176237,0.5692042192270482,0.7711638073235503,9,9
Gstm2,4.254186295007484,4.567466623178693,0.3132803281712091,0.5693602703460968,0.7711638073235503,9,9
Rabgef1,4.771110686082732,4.837758784334793,0.06664809825206053,0.5692170341400383,0.7711638073235503,9,9
2700033N17Rik,0.9458731438753468,1.0259674729010437,0.08009432902569691,0.5693456107198915,0.7711638073235503,9,9
Prdx5,7.931559916593104,7.766270986767332,-0.16528892982577137,0.5693446539256988,0.7711638073235503,9,9
Extl2,5.006664469657732,4.894721542267026,-0.11194292739070644,0.5694676776383887,0.7712334572499452,9,9
AW146154,1.8161451840254916,1.742824033624561,-0.07332115040093057,0.5698988745220059,0.7717415605441024,9,9
9430091E24Rik,1.01822496469979,1.0878206430617456,0.06959567836195557,0.57003036436611,0.7718437487229733,9,9
Slc35e2,3.803752761901339,3.707783630092069,-0.09596913180927036,0.5702274296107501,0.7720346997855226,9,9
Tpp2,6.7335420348240485,6.812653617013961,0.07911158218991243,0.570513644103607,0.7723463012157322,9,9
Dis3l2,4.026288675134757,3.86885575243748,-0.15743292269727727,0.5706689084099287,0.7724805819254376,9,9
Ddx10,5.522859207943699,5.61096468346615,0.0881054755224513,0.5708031436240935,0.7725863732133534,9,9
Bckdk,6.160924754064495,6.06064327097026,-0.10028148309423468,0.5708916144115095,0.7726302073025794,9,9
Eno1b,2.294625334824024,2.4438131054001313,0.14918777057610733,0.5712083515988569,0.7726793255720593,9,9
Creb3l1,2.9419258201313903,3.3462441818358837,0.4043183617044934,0.5711699366704159,0.7726793255720593,9,9
Snora31,0.9307836787837827,0.8273442998442834,-0.10343937893949928,0.5711185462062269,0.7726793255720593,9,9
Rpl31-ps16,1.2925455852237138,1.3868937925973865,0.09434820737367278,0.5711704789376526,0.7726793255720593,9,9
Impdh2,8.087977178164826,8.155895542583266,0.0679183644184409,0.5711225138085827,0.7726793255720593,9,9
Cry2,3.5740005941130395,3.3812160843000862,-0.19278450981295325,0.5712938174000636,0.7727190602359623,9,9
Neto2,4.451781793735784,4.019232450274524,-0.43254934346126017,0.5713690943749323,0.7727450072755809,9,9
Prkx,4.654862145722626,4.548994795657069,-0.10586735006555692,0.571683178333281,0.7730938907155471,9,9
Atp5f1d,8.4240709165284,8.315834337663178,-0.1082365788652222,0.5718491977020257,0.7731637983588712,9,9
Asns,7.662150153453043,8.029630309433609,0.3674801559805658,0.5718389529683678,0.7731637983588712,9,9
Mpst,5.6821805206774565,5.442861685588691,-0.23931883508876517,0.5719032451565692,0.7731637983588712,9,9
Cep85,5.883113004756299,6.146780026162769,0.26366702140647025,0.5721823578525056,0.7732247695205356,9,9
Cfap43,1.6045032019269785,1.545555942884441,-0.0589472590425375,0.5723401508811594,0.7732247695205356,9,9
Chrac1,4.835751627956433,4.933760808342097,0.09800918038566397,0.5722604243781536,0.7732247695205356,9,9
Dtd1,4.521771073310578,4.434637280461931,-0.08713379284864686,0.5723653333379157,0.7732247695205356,9,9
Decr1,5.1355688316451324,5.031016617326246,-0.10455221431888617,0.5724535006053966,0.7732247695205356,9,9
Gm2423,0.728175282540566,0.6500330893212636,-0.07814219321930238,0.5723067746506476,0.7732247695205356,9,9
Rplp2,9.973021058436018,10.06628488838767,0.09326382995165261,0.5723993981387714,0.7732247695205356,9,9
Ndufa10,7.113279212671363,7.046712863368771,-0.06656634930259209,0.5721616098462745,0.7732247695205356,9,9
Glt8d1,3.537624910876536,3.7447233186718583,0.20709840779532218,0.5722198627290576,0.7732247695205356,9,9
Ftsj3,6.926084694716625,7.10191474450326,0.17583004978663475,0.5725671588208054,0.77322666208366,9,9
Erp44,6.013659321065646,5.9373958490373955,-0.07626347202825023,0.572544541634816,0.77322666208366,9,9
Vamp1,2.43139930607608,2.2330478055002354,-0.1983515005758445,0.5728560123869453,0.7735096750133723,9,9
Gm12854,3.5500631721197546,3.4287264628330294,-0.12133670928672524,0.573057472647102,0.7735096750133723,9,9
Gpn3,5.231838385335049,5.113904556091919,-0.11793382924313,0.5729951832094229,0.7735096750133723,9,9
Gm9027,0.745071587433347,0.8264366533138263,0.08136506588047931,0.5730521737424241,0.7735096750133723,9,9
Acot2,3.646513110092892,3.254659104190574,-0.39185400590231767,0.5729332460465278,0.7735096750133723,9,9
Vamp4,4.777260354607823,4.563211459936321,-0.21404889467150223,0.573148102699705,0.7735562126767057,9,9
2310039H08Rik,4.4973064352895715,4.355142547471885,-0.14216388781768696,0.573254049667164,0.7736125177707761,9,9
Zmat3,4.915028063773073,4.8204659285188844,-0.094562135254189,0.5733021337051287,0.7736125177707761,9,9
Dsc2,3.380407690750963,2.72420898009695,-0.6561987106540133,0.5737210941034265,0.7741020364709896,9,9
Caskin2,5.037377220812007,5.145813824565845,0.10843660375383823,0.5738627960075625,0.7742174006267928,9,9
Rps21,9.028352552457285,8.936560535850358,-0.09179201660692726,0.5739605787353808,0.7742734951682927,9,9
Snupn,3.4384055596068963,3.5420998944092346,0.10369433480233825,0.5740688309609344,0.7743437007067299,9,9
Pxylp1,3.2833920789560955,2.880522029649241,-0.40287004930685466,0.5747786621839438,0.7752252643671441,9,9
Rdh5,0.7149708826832725,0.6089871436645761,-0.1059837390186964,0.5751990341611588,0.7757162892417155,9,9
Pigo,4.163736846959879,4.281486024463247,0.11774917750336744,0.575635150180675,0.7761524741987843,9,9
Rpl12,10.96303858405959,11.100042220612249,0.13700363655265946,0.5755864275491945,0.7761524741987843,9,9
Mcm3ap,5.568700993351325,5.427838376644685,-0.1408626167066407,0.5757179929747267,0.776188204268921,9,9
Rps7,10.340503150481286,10.16414889081949,-0.17635425966179596,0.5758685747780129,0.7762503088628043,9,9
Actn4,9.004599700177774,9.097447510286896,0.09284781010912191,0.5758767535262674,0.7762503088628043,9,9
Dstyk,3.4797699651409992,3.603058423082273,0.12328845794127385,0.5762629192348344,0.7766056128966241,9,9
Mix23,5.205811129539857,5.071321680613758,-0.13448944892609838,0.5763094643323308,0.7766056128966241,9,9
Galnt4,5.2123050868861185,4.7180319563696465,-0.49427313051647204,0.5762012991347722,0.7766056128966241,9,9
Sgcb,4.476559861251815,4.383966970809054,-0.09259289044276109,0.5764361142737169,0.7767003042091867,9,9
Gm13498,1.2484335476578359,1.350461740731919,0.10202819307408317,0.5767996052474669,0.7771140696224061,9,9
Polr2a,7.3670279493514625,7.599543519071188,0.23251556971972587,0.5772090743199785,0.7775226537238542,9,9
Rps20,9.909056848689923,10.026220482350205,0.11716363366028126,0.5772262957043658,0.7775226537238542,9,9
Eif2ak2,4.350003302105886,4.235103659992926,-0.11489964211296044,0.5772721909326061,0.7775226537238542,9,9
Gab1,2.8936212552203795,3.1806287066272794,0.28700745140689987,0.5773563894734897,0.7775600372848561,9,9
Sav1,5.286038603973855,5.155997291829438,-0.13004131214441728,0.5775081343526469,0.7776883732983445,9,9
Nek7,6.498848462027279,6.414882561234076,-0.08396590079320365,0.5777749537973202,0.7778094794069161,9,9
Vps37c,5.30787399071638,5.228051147677327,-0.07982284303905285,0.5777731757498112,0.7778094794069161,9,9
Diaph2,4.0059201928313435,4.114937247395783,0.10901705456443977,0.5778165310040546,0.7778094794069161,9,9
Pcbp2,8.602379139999382,8.686296901230314,0.08391776123093209,0.577823912039081,0.7778094794069161,9,9
Gm10073,4.361709423272193,4.277190319468904,-0.08451910380328886,0.577946473780633,0.7778745025112839,9,9
Cdcp1,2.5665746325289724,2.0584237416163904,-0.508150890912582,0.578041614562138,0.7778745025112839,9,9
Gm16536,2.0087102834200796,1.881517106896821,-0.12719317652325857,0.5780199599924275,0.7778745025112839,9,9
Gm12693,0.8631406265079631,0.7516380618184928,-0.11150256468947028,0.5781334140070904,0.7779220464311074,9,9
Wfdc1,1.6259964627330141,2.22104753227668,0.5950510695436659,0.5782732003046454,0.7780341446817848,9,9
Blzf1,3.966521744181855,4.049360242725516,0.08283849854366121,0.5784135165856505,0.778146934031633,9,9
Ajuba,6.998749540414152,7.123736467203198,0.12498692678904622,0.5787094842120889,0.7784690806079227,9,9
Rnf31,4.63114546907941,4.49452344931386,-0.1366220197655501,0.5788922112230659,0.7786388500106382,9,9
Gm7266,1.9794291777573223,2.0947721078798858,0.11534293012256347,0.5789866029916366,0.7786897825649504,9,9
Dync2i1,3.4989306389659394,3.3340143842996954,-0.16491625466624393,0.5790952630668451,0.7787598930114075,9,9
Ovca2,1.9319828609723504,2.0301679481102157,0.09818508713786533,0.5791768756223236,0.7787936201633118,9,9
Spa17,0.8974792500884065,1.0536855473370188,0.15620629724861235,0.5793231991038694,0.7788383322782185,9,9
Kif21a,2.5647183403456557,2.27573955486485,-0.2889787854808059,0.5793225486419111,0.7788383322782185,9,9
Lemd3,4.381417157327336,4.2842730644146485,-0.09714409291268744,0.5794253961043149,0.7788997127959643,9,9
Vps39,5.088369883208325,5.0096941044822,-0.07867577872612497,0.579595491274715,0.7790363759410517,9,9
Ppp1r2-ps2,1.204713296313154,1.1042528345202829,-0.10046046179287105,0.5797143864613905,0.7790363759410517,9,9
Itga6,8.356007393441638,8.445573144131655,0.08956575069001715,0.5796593393713088,0.7790363759410517,9,9
Ahsa1,6.692888519770587,6.783073125344213,0.09018460557362573,0.5797532611895806,0.7790363759410517,9,9
Dld,6.8889714511179605,6.7774049045562235,-0.11156654656173703,0.57999373216486,0.7790449677631871,9,9
Gm7287,1.1167985319677143,1.2185580970744239,0.10175956510670958,0.579856384536172,0.7790449677631871,9,9
Tmem86b,1.3913732780691233,1.4735769311843236,0.08220365311520039,0.580042409578035,0.7790449677631871,9,9
Sgpl1,6.245975537406482,6.131656112656541,-0.11431942474994017,0.5799273360872446,0.7790449677631871,9,9
Ddit4,6.21032413243077,5.787168433689562,-0.4231556987412084,0.5800266213092595,0.7790449677631871,9,9
Gm6363,1.117730292385133,1.0272264314626889,-0.09050386092244422,0.5801556328991385,0.7790451309892321,9,9
E130308A19Rik,2.875410361971012,2.9890600553733755,0.11364969340236364,0.5801188596337555,0.7790451309892321,9,9
Mgat2,6.300554301007959,6.205241555419219,-0.09531274558873992,0.5802229990036167,0.7790596524633356,9,9
Rpl38,8.317931600888471,8.45544746862043,0.13751586773195967,0.5803392672077275,0.7791398250710121,9,9
Mapk14,6.476928391923955,6.646016517353177,0.16908812542922202,0.5805051547781552,0.7792106608422359,9,9
Gm6485,1.167126352959331,1.2442262308519634,0.0770998778926324,0.5804769162659316,0.7792106608422359,9,9
Mrps11,4.495748032135994,4.658151301273761,0.1624032691377666,0.5805917650169303,0.7792509893680079,9,9
9330151L19Rik,0.7188280370330387,0.8263902627804263,0.10756222574738761,0.5807527714918844,0.7793911524668485,9,9
Fam174c,3.185789921531284,3.0197685246080406,-0.16602139692324336,0.5810180549031739,0.7796161745110665,9,9
Gm6043,0.8054872391743539,0.7228594811041459,-0.08262775807020806,0.5810336283177352,0.7796161745110665,9,9
Tedc1,4.2735836086523795,4.475099872341131,0.20151626368875153,0.5811312603790798,0.7796712351949945,9,9
Matr3,6.587390837297068,6.537087700687665,-0.05030313660940333,0.5812072807028161,0.7796926258582276,9,9
Gm16675,0.8689744152071001,0.8023171164726078,-0.06665729873449222,0.5812999853340628,0.7796926258582276,9,9
Pik3cb,4.942766668611598,5.026814167685242,0.08404749907364373,0.5813169976909013,0.7796926258582276,9,9
Gm5312,0.9621080999987774,1.0541355130503745,0.092027413051597,0.5814417884776838,0.7797081746392068,9,9
Nelfa,5.596212080231789,5.6896210129460165,0.09340893271422779,0.5814271811900429,0.7797081746392068,9,9
Rmi1,3.6449134036290527,3.6030297676335628,-0.04188363599548994,0.5815231609650626,0.7797413923938781,9,9
Tbc1d9b,6.049082943707013,5.948345337540305,-0.10073760616670846,0.5817248690070472,0.779780776057826,9,9
Telo2,5.138681917900019,5.0560281705590455,-0.08265374734097364,0.5816833312757267,0.779780776057826,9,9
Mrpl12,7.514293577947967,7.645379779659003,0.13108620171103613,0.581716024374036,0.779780776057826,9,9
Ercc6l2,4.627359194885157,4.710194717713831,0.0828355228286739,0.5817789500814704,0.779780776057826,9,9
Plrg1,6.312460416009317,6.370091823840578,0.05763140783126097,0.5819408302799769,0.7798459997993153,9,9
Gm6658,0.8152580124052766,0.7482583526804194,-0.06699965972485722,0.5818958273599399,0.7798459997993153,9,9
Gm9575,0.8338850302127776,0.7556245571091189,-0.07826047310365869,0.5821133156413334,0.780001267996791,9,9
Atp6v0e2,1.5551839681202466,1.0753324336192904,-0.4798515345009562,0.5821725823701702,0.7800048137260712,9,9
Midn,6.929458267464915,6.823029986365828,-0.10642828109908642,0.5824475790342746,0.7802214944356444,9,9
Card19,6.375396395282945,6.281666735240588,-0.09372966004235739,0.5824324824484229,0.7802214944356444,9,9
Rpl3,10.926821966257428,10.799728901935358,-0.1270930643220698,0.5825160580639729,0.7802373569168002,9,9
Actmap,2.4167026797925946,2.4675791915242735,0.05087651173167895,0.5827589829837176,0.7804868510192197,9,9
Gm47694,0.661868673438301,0.7649227632346398,0.10305408979633879,0.5829780714452272,0.780704375642019,9,9
Nr2c2,3.613924845577757,3.785419764904227,0.1714949193264701,0.5838761260769052,0.7810575778917098,9,9
Nrip1,5.114115842640509,4.969773683773855,-0.14434215886665402,0.5837398384407813,0.7810575778917098,9,9
Fiz1,5.1950921895560045,5.2895117016068545,0.09441951205084997,0.5837838517389458,0.7810575778917098,9,9
Rabif,5.227791692084334,5.172481096720819,-0.05531059536351446,0.5835545084528924,0.7810575778917098,9,9
Gm6109,0.8318595590517863,0.9088644821108632,0.07700492305907691,0.5836375266373977,0.7810575778917098,9,9
Zswim6,4.131051975598113,3.9852980477779343,-0.14575392782017849,0.5839221831233101,0.7810575778917098,9,9
Ralbp1,6.892762356500169,6.8489479196438925,-0.04381443685627673,0.583355652753524,0.7810575778917098,9,9
Rlim,6.367297014344385,6.454795327585939,0.08749831324155366,0.5838498197856229,0.7810575778917098,9,9
Blmh,6.1100335816727815,6.165489312426105,0.055455730753323884,0.5837717808444711,0.7810575778917098,9,9
Ice1,5.286029487743247,5.157300616817484,-0.12872887092576235,0.5834657104357008,0.7810575778917098,9,9
Rexo1,5.231876872900724,5.354987908526339,0.1231110356256151,0.5838946813885515,0.7810575778917098,9,9
Polr2h,6.104909008643007,6.002317702638107,-0.10259130600489996,0.5833571036250906,0.7810575778917098,9,9
Pcolce2,5.386698638979844,5.568365939844205,0.181667300864361,0.5839901171373183,0.781072607153757,9,9
Zfp563,2.339806308408223,2.245766502337105,-0.09403980607111784,0.5842082372562513,0.7812126457427798,9,9
Thsd1,0.9362277653345655,1.1631257524399283,0.2268979871053628,0.5841725715891867,0.7812126457427798,9,9
Klf16,5.58385817644769,5.703687750661718,0.11982957421402851,0.5845327246717802,0.7814340799953461,9,9
Gm13669,0.7670580557235857,0.8380759359087995,0.07101788018521382,0.5844396563841203,0.7814340799953461,9,9
Hsbp1,7.1409275686598574,7.062438992958743,-0.07848857570111445,0.5845440036550552,0.7814340799953461,9,9
D930048N14Rik,1.7236648227633813,1.8934510235619701,0.16978620079858886,0.5846047907794636,0.7814395107488735,9,9
Ctbs,3.7786217906658686,3.617517483237223,-0.16110430742864557,0.5846663415887282,0.7814459611648704,9,9
Epn2,6.239515633662723,6.352802487016104,0.11328685335338129,0.5847376651858316,0.7814654710516119,9,9
Prex2,1.2384257733576307,1.7572117433058514,0.5187859699482207,0.584857956032403,0.7814746074008131,9,9
4930413G21Rik,1.0425412503482678,1.133395477465149,0.09085422711688107,0.5848083872296617,0.7814746074008131,9,9
Plpp3,3.6783076136762114,3.8865407598779225,0.20823314620171107,0.5849783464216576,0.7815596644655954,9,9
Nell2,1.4305740831412195,1.5458684882081242,0.11529440506690469,0.5851352073016585,0.781673291782316,9,9
Dusp19,2.7888854812981645,2.7178258358048355,-0.071059645493329,0.5851768770434833,0.781673291782316,9,9
Sdf2l1,5.348685317175601,5.245185536964758,-0.10349978021084283,0.5852625807535182,0.7817119752240127,9,9
Gm2614,1.979797283054705,1.8818087392196527,-0.09798854383505229,0.5856069441194072,0.7820876919464723,9,9
Fam193a,5.258856458939163,5.153631648459161,-0.10522481048000198,0.5856574208855843,0.7820876919464723,9,9
Zfp398,2.7113897497192445,2.8269781526118916,0.11558840289264705,0.5858925056218451,0.7823257882569098,9,9
Usp49,2.622223068313468,2.751468650792607,0.12924558247913875,0.5860339204067291,0.7824387756855108,9,9
Arpc1b,9.430977523542415,9.61331084489179,0.1823333213493754,0.5862107061248815,0.7825989618738606,9,9
Ybey,2.1097109227959105,1.956212539958366,-0.15349838283754447,0.5865249044020382,0.7829049126571682,9,9
Klhl5,5.039266993840149,4.917979587057867,-0.12128740678228223,0.5866103737258486,0.7829049126571682,9,9
Tmem216,3.842198707857471,3.7323371446735987,-0.10986156318387241,0.5865832745435995,0.7829049126571682,9,9
Rpsa-ps12,2.3148072048076873,2.1909109128881714,-0.1238962919195159,0.5867327839598684,0.7829924277662643,9,9
Elf2,5.746093688920067,5.810440958522709,0.06434726960264214,0.5869104094654181,0.7830570929685117,9,9
2210417A02Rik,0.6047148224263352,0.6914888601755681,0.08677403774923287,0.5870226790957276,0.7830570929685117,9,9
Pde6d,4.855382896230127,4.983013594351861,0.12763069812173367,0.586905338725151,0.7830570929685117,9,9
Siae,4.162642658282214,3.974772962565455,-0.1878696957167585,0.5870654512324904,0.7830570929685117,9,9
Cebpb,6.487020696599555,6.802135517122839,0.31511482052328343,0.5870487188448394,0.7830570929685117,9,9
Tnfaip2,6.348327308381639,6.758003812000491,0.40967650361885255,0.5871783135750255,0.783131808288271,9,9
Tln2,4.366833513566585,4.666154677482575,0.29932116391599006,0.5872596073665309,0.7831644095916099,9,9
Gm14760,1.0675143136045735,1.13302055192059,0.06550623831601654,0.587374345579061,0.7832416014613439,9,9
Gm16374,0.8889647708253265,0.9671622152803088,0.07819744445498222,0.5875022120593134,0.7833362827457513,9,9
Id3,5.872757618083466,5.468296415640955,-0.40446120244251116,0.5875787289787036,0.7833624862489713,9,9
Vcp-rs,2.5882803498665408,2.696692605180659,0.10841225531411824,0.5876603040431057,0.7833954275689785,9,9
Mrnip,1.3131371172584796,1.397834108080451,0.08469699082197146,0.5878626116085997,0.7835488956894094,9,9
Nudt18,3.5225846453723557,3.240382400955372,-0.2822022444169838,0.5878891830608113,0.7835488956894094,9,9
Ran,9.592469372526857,9.739549355700754,0.1470799831738976,0.5880226662535468,0.7836509867765175,9,9
Fam13b,4.345449311307839,4.178335262336538,-0.16711404897130144,0.5881380942381025,0.7837289984739891,9,9
Lrp6,6.3494725430452155,6.261897039138116,-0.08757550390709934,0.588360790640132,0.7839157335368161,9,9
Crebbp,5.262937716679995,5.161911475259737,-0.10102624142025807,0.5883920357702292,0.7839157335368161,9,9
Rsph3a,3.9759857409709816,3.871694041412193,-0.10429169955878859,0.5886406709785147,0.7839501700210575,9,9
Gm11824,1.1272011557489452,1.226009412992776,0.09880825724383091,0.5888162317949972,0.7839501700210575,9,9
Smim1,1.8653465058578773,1.590563597207989,-0.2747829086498883,0.5885550699869014,0.7839501700210575,9,9
Gm9816,1.183211399733354,1.2734084445205833,0.09019704478722934,0.5887922811631197,0.7839501700210575,9,9
Fcgrt,3.3141130404349224,2.7706230136655687,-0.5434900267693537,0.5887435850387464,0.7839501700210575,9,9
Abhd13,5.280963028600789,5.198919890400958,-0.08204313819983078,0.5886132924827152,0.7839501700210575,9,9
Ccdc28b,1.2630513423156389,1.1136149915970208,-0.14943635071861805,0.5887869535230055,0.7839501700210575,9,9
BC025920,1.2982345273895322,1.204022959832298,-0.09421156755723414,0.5889417193824735,0.7840414694832775,9,9
Gm38197,0.7323510083166538,1.061032229513212,0.3286812211965582,0.5890551585122742,0.7840536629744426,9,9
Plcd3,5.973058053449585,6.071593460443237,0.09853540699365215,0.5891216220563629,0.7840536629744426,9,9
Eef1d,8.639761761059761,8.695599294281882,0.05583753322212104,0.5891150902076643,0.7840536629744426,9,9
Gm50321,0.7861158591134144,0.66823833247646,-0.11787752663695439,0.5892182311707714,0.7841064869212275,9,9
Psmb10,5.295744471462582,5.407789657808231,0.1120451863456493,0.5893856540151409,0.7842535274521956,9,9
Cops3,5.531261203773166,5.6418178903837175,0.1105566866105514,0.5895104688639028,0.7843438496300101,9,9
Txn-ps1,0.7741172501686178,0.7033551610985932,-0.07076208907002457,0.589771941485514,0.784615960010086,9,9
Ap2a1,6.276471182098589,6.140319445916142,-0.13615173618244647,0.5901864655460167,0.7849228811096766,9,9
Atg16l1,4.930467268043306,4.859250988547262,-0.07121627949604381,0.5901549158927066,0.7849228811096766,9,9
Zfp324,3.1514397200245727,3.2632642477739435,0.1118245277493708,0.5901874097723101,0.7849228811096766,9,9
Ro60,5.3211667889412375,5.4310046179587745,0.10983782901753703,0.5902305549807738,0.7849228811096766,9,9
S100a7a,5.321009820637759,4.983756936635986,-0.33725288400177256,0.590301022757126,0.7849408194500163,9,9
Pdk1,6.728616936705426,6.456799351087408,-0.2718175856180176,0.5904242546494272,0.7850289095695887,9,9
Cbs,2.377964385531379,2.7011797530461195,0.32321536751474067,0.5905916608049425,0.7851757111801668,9,9
Bcorl1,4.583986984336039,4.681504545321754,0.09751756098571551,0.5906990098680277,0.7852426478762857,9,9
Gm12943,0.9640914361589916,1.0303024245508776,0.066210988391886,0.5909003844312513,0.7853587743294662,9,9
Dnajc4,4.0629273851306555,3.945713488196895,-0.11721389693376061,0.59089566368276,0.7853587743294662,9,9
Prkacb,6.395109320125346,6.289833352002439,-0.10527596812290696,0.5910599742280294,0.7854950998423048,9,9
Tmem141,2.621590998240563,2.4173972562455033,-0.20419374199505969,0.5914013228568653,0.7858729259840047,9,9
Nfe2l1,8.168491980608836,8.063355850722456,-0.10513612988638066,0.5915870941512236,0.7859017310086417,9,9
Smcr8,5.36725424420381,5.2508366014793255,-0.11641764272448452,0.5915941456561857,0.7859017310086417,9,9
Sertad3,3.826485785174706,3.671958557951019,-0.15452722722368684,0.5915854052749812,0.7859017310086417,9,9
Klf13,5.845204419668164,5.75054553400177,-0.09465888566639435,0.5921630705955616,0.7862955690927402,9,9
Ep300,6.022556867772307,5.932116072722315,-0.09044079504999214,0.5924272395430952,0.7862955690927402,9,9
Ptgs1,5.088423279277088,5.638386644448681,0.5499633651715925,0.5920874605901041,0.7862955690927402,9,9
Lhpp,1.1161761159753156,0.9252686032002662,-0.19090751277504947,0.5924592626981178,0.7862955690927402,9,9
Gm11598,0.7292568303232316,0.7946346304582738,0.06537780013504213,0.592228580877617,0.7862955690927402,9,9
Frs2,4.8370143283747735,4.67736170570082,-0.15965262267395364,0.592002149682019,0.7862955690927402,9,9
