gene,PANC-1,Panc02.03
GABBR1,0.5038841958003343,0.6147365913870171
GABBR2,-2.85037382859896,0.4730179023260271
GABPA,0.06235094359142934,0.44027361644245744
GABPB1,0.10553443035407106,-0.1047665791710446
GABPB1-AS1,0.019638538131350636,0.13299978134544288
GABPB1-IT1,-0.30917850801652746,-0.14011799471660868
GABPB2,0.131596422329336,0.5090311486078036
GABRB3,0.0,0.1873290894683013
GABRD,-0.20709279799622293,0.2698497947566195
GABRE,0.0,0.483928612898906
GABRP,0.0,-1.7078899175000095
GAD1,-1.1304046912030123,-0.30240543039646894
GADD45A,0.5861103009277437,0.9872075364033703
GADD45B,-0.3015574758098616,-0.12830128661484164
GADD45G,-0.2662825397111803,-0.2518391156160942
GADD45GIP1,0.02171846576585512,-0.32884079285120915
GAK,0.06458494318686459,0.0032060082579432603
GAL,0.01828854810076086,-0.019539209256539597
GAL3ST1,-0.1117322949597388,0.4481492081003533
GAL3ST4,-0.051703487682738525,-0.016427686418692855
GALC,0.1878932090107135,-0.1276664487320367
GALE,0.33675315004932393,-0.3262468866386703
GALK1,0.3477461756906459,-0.6062540049372114
GALK2,-0.32655869324489073,0.004103732329141074
GALM,-0.08427592309796506,-0.9766628183769486
GALNS,0.11094853633125368,-0.22004641169263017
GALNT1,-0.3502180069852656,-0.18983782646361824
GALNT10,-0.07047119979408834,0.7831456215426851
GALNT11,0.1448261015629262,0.3477212158055245
GALNT12,0.040403243614809625,-0.5065823774515508
GALNT14,0.7072565168171681,0.24672155609665936
GALNT18,-2.5133268307373977,0.6636298474342395
GALNT2,-0.08215211981814896,0.10468887650178793
GALNT3,-0.05308190670484155,-0.8007964434294017
GALNT5,-0.04429888528103862,0.4059267750984663
GALNT6,-0.12276050100546287,0.5469297946048037
GALNT7,0.027837508009679546,0.7511712433941042
GALNT7-DT,0.3704265812752201,0.05780126771240024
GALNT9,0.45702827831494713,0.8340280246073273
GALR2,0.09207282233265812,-0.6521946161670416
GALT,0.2992807513301341,-0.006033624979472574
GAMT,-0.12244133333714213,-0.350113877363345
GAN,0.036560227218672026,-0.5821408472289207
GANAB,-0.12161937285824465,0.45599465133647854
GANC,-0.29705427335563517,-0.13564578597214227
GAPDH,-0.08889149466635082,0.2573462282240335
GAPDHP1,-0.1759005874884707,0.2599530570759603
GAPDHP40,0.044557387820784555,0.03215618375256024
GAPDHP60,-0.11835543389701109,0.02672637216445195
GAPDHP63,-0.26839198055432156,-0.025541124803808213
GAPDHP65,-0.31739771165796316,0.25418135496369176
GAPLINC,0.47386335845657235,0.0
GAPVD1,0.05845082738285967,0.0781442342633234
GAR1,0.274922419991829,-0.24504734538157003
GAREM1,-0.15202028252528077,-0.7460300658444576
GAREM2,-0.029477378025048573,-0.04507256213023281
GARIN2,-0.6493824690650145,-0.310361160472818
GARIN5A,0.2057238707093756,-0.48920413972618615
GARNL3,0.8145495406959797,0.40000141874498024
GARRE1,0.04634333553463055,0.590236774794036
GARS1,0.06356213886042283,0.6680791399553625
GARS1-DT,0.038330203458484924,0.1965626024489353
GART,0.10360719755189596,0.2270194737158544
GAS1,2.4719241556644516,1.0244976065834215
GAS2L1,-0.11729107160458074,0.11256325071771567
GAS2L3,0.14144157079666986,0.5307653632269209
GAS5,-0.25870593375346473,-0.016074553454261675
GAS6,0.569606010102901,1.144734588885349
GAS6-DT,0.1448817036674344,0.9496368513838653
GAS8,-0.04129821828144742,0.37416292082911395
GASAL1,-0.26433396759398686,0.4080991197131254
GASK1B,2.8688098779888165,0.7535963518610607
GATA2,-0.26500469715451125,0.6207722693927149
GATA2-AS1,0.2111849212425847,1.1467593263520903
GATA3,-1.9077437395939079,0.17290839075466025
GATA4,-0.2208524578304285,0.22779141323978802
GATA5,-0.12859130622389703,0.0
GATA6,-0.4711579300838585,-0.5768250253624485
GATAD1,-0.059594724936013144,-0.10703006300086404
GATAD2A,-0.12038253354778394,0.23590615389621838
GATAD2B,-0.14423378546248955,0.35889583338440456
GATB,0.17451879685355198,-0.1274373177057999
GATC,-0.08454627496359102,0.20725030845159154
GATD1,-0.31213542884697176,-0.4909224960690457
GATD1-DT,0.08701509422951359,-0.17698551495096648
GATD3,0.10784033742066412,-0.20585457033944654
GATM,-1.1294830999222034,0.29021638977053854
GBA1,0.24247475564423482,0.4436835010710851
GBA2,-0.11163247364243745,-0.18137075096888733
GBAP1,-0.018615461264590794,-0.06555091096373644
GBE1,-0.26168647728284977,1.0398831523268712
GBF1,-0.4173361148859076,0.1354160759198857
GBGT1,-0.5533612483844503,-0.4239172339314136
GBP1,0.2324668586395723,1.0405991835422643
GBP2,1.0838597534176913,0.3335086229692168
GBP3,0.6611204631374836,0.39705328705553455
GBP4,-0.04155777087089385,0.9899767817484229
GBX2,-0.10311193434006904,0.4125191855781456
GCA,0.7889341840090518,-0.38295241265276214
GCAT,0.38144295427731834,0.13935517706256295
GCAWKR,-0.39621169778625864,0.4475513858996605
GCC1,0.042888562574334266,0.38291768095809164
GCC2,0.2112856366935505,-0.12276974623892745
GCC2-AS1,-0.32683327186925826,-0.013424836914260996
GCDH,0.1663503219177933,0.011151250492480003
GCFC2,0.42667243053942094,0.4281237618700793
GCH1,-0.4496573644145281,0.6495430785074217
GCLC,0.05438879794345297,0.2891660864042116
GCLM,0.11244284808447258,0.6497194222154796
GCN1,-0.1848534668994759,0.29885477151327944
GCNA,-0.020877543485787964,0.0623588378889805
GCNT1,0.15341106729487886,-0.075264463165992
GCNT2,-0.22667634838077788,0.5388092204133934
GCNT3,-0.12392668497188902,0.6846851225222323
GCNT4,-0.583331194589148,-0.24012725392227696
GCOM1,0.18153610528747,0.23916527646510088
GCSAM,-0.16521763427172909,0.17012716770000663
GCSH,0.05722197363699921,-0.024394300388024925
GDA,-2.37604693118286,0.5216753672876582
GDAP1,0.6032486571922924,-0.5044214582512914
GDAP2,0.2443346894641314,-0.01120657405225245
GDE1,-0.002953530152566941,0.2269763887897085
GDF10,1.6581745146385618,0.0
GDF11,-0.35767026760866205,0.3444837585939844
GDF15,0.07400947568152105,0.15959607688321498
GDI1,0.27059352114099333,-0.12244224531993897
GDI2,-0.23332842269856613,-0.03667420655614517
GDPD1,-0.00206654961406183,-0.4507202356018114
GDPD3,-0.26325821235762087,-1.005696995271161
GDPD5,-0.46437672149763176,0.1267071790463805
GDPGP1,-0.2830232983755159,-0.2908730799506367
GEM,0.3241712946538424,0.7043005731135303
GEMIN2,0.06536069491000385,0.2835663146461571
GEMIN4,0.062331719252192386,0.3127389442781059
GEMIN5,0.04866833693133188,0.38638945987958806
GEMIN6,-0.0026581020520035636,-0.4599361069491721
GEMIN7,-0.052323469116898114,-0.19638722443272805
GEMIN8,-0.3538466513879097,-0.04937339772581906
GEMIN8P4,0.29839558052419335,-0.3982493667639091
GEN1,0.08384467486959668,0.16213634438408064
GET1,0.12358470216444184,-0.701959932965615
GET3,0.08601070184399351,-0.2688217672113682
GET4,-0.19739446123540816,0.3378993896485203
GFAP,0.041366528161960514,0.04995464460322485
GFER,-0.19706787184612917,-0.4041857107600464
GFI1,0.06200271714121497,-0.03050212979841138
GFM1,0.06731924117155774,-0.05290178762375142
GFM2,-0.20243087096450108,-0.02524787317407018
GFOD1,-0.6229411909109834,0.28422745157781204
GFOD2,0.01022321365567258,-0.1511275661955338
GFPT1,0.02564420291327174,-0.012711312153917298
GFPT2,-0.33615791353779534,2.7083506527588175
GFUS,-0.1147899420729086,-0.27528341318709515
GFY,-0.11175734208680832,-0.4060395657032646
GGA1,-0.05911549285153761,-0.08136357263169103
GGA2,0.06697910779851757,0.6976898924371788
GGA3,0.00514792073274517,0.007623513137578364
GGACT,0.32443942990030616,0.19675007273619416
GGCT,-0.02266997521033698,-0.007846561852733469
GGCX,0.08819559874711391,0.08692544009244241
GGH,-0.06110275285804079,-0.0851714329552058
GGN,-0.3655816685329448,0.13733293730196405
GGNBP2,0.2528052620533474,-0.03156019414879818
GGPS1,-0.11054897658544593,0.01790193609847801
GGT1,-0.10790245280876043,-0.7171757661414304
GGT5,-0.9752041830008058,1.4152962216777367
GGT7,0.002959379883141544,-0.030961850243881983
GHDC,-0.2702246991323207,-0.174050728055831
GHET1,0.1208690653199204,0.04141144164770916
GHITM,-0.08082772400731386,0.04355866451731938
GID4,-0.10726312083845535,0.2871572888384657
GID8,-0.10451284972829544,-0.016146947520062405
GIGYF1,-0.1702247448260099,-0.15022076376886062
GIGYF2,0.07223076036805587,0.30444630550310325
GIHCG,0.13786575075703578,0.8895886873071122
GIMAP2,0.012126732082678282,-0.3507445818714645
GIN1,0.11383557139315581,0.2351034139627508
GINM1,0.46289574394878663,0.21389917942762615
GINS1,0.09358168383190346,0.18191170937375745
GINS2,0.16040531423739157,-0.6257850607953106
GINS3,0.36350250109124627,0.3099388812797561
GINS4,0.4169016460702024,0.038752429453532855
GIPC1,-0.1655147259336509,-0.3557570686872662
GIPC2,0.051349993895068335,-0.5330208179194056
GIPC3,0.34349007144822874,0.0
GIPR,0.03701039554033769,-0.16069735406394292
GIRGL,0.0,-0.5490737693264929
GIT1,0.0577779044125073,-0.3359143564778142
GIT2,0.028632803168866516,0.8097032732997809
GJA1,0.37878748095408277,1.5589320885259907
GJA3,-0.308798330867571,1.0326007893308646
GJA5,0.0,1.1828218595845066
GJB1,0.0,-2.4458129196691307
GJB2,-1.2113245645974597,0.29662490948514453
GJB3,0.10687637654597282,0.08433136826618082
GJB4,0.06251431357152785,-0.7137407634812809
GJB5,0.12659699922188994,-0.1908397276805327
GJB6,-1.302760962989245,-0.5906020436773067
GJC1,0.4713169182972603,0.48627321269365265
GJC2,1.3733475843876335,0.17500264252688813
GJD3-AS1,-0.3377878801113592,-0.04995212828513074
GK,0.4205280546095267,0.36029053977544523
GK5,-0.008323624220651027,0.08189166379632251
GKAP1,0.08652985305229866,0.049557778972603606
GLA,0.2214734389010644,0.48148216894019935
GLB1,-0.029098459773454266,0.2706534788815125
GLB1L,0.05801420430148596,0.15046632067555343
GLB1L2,-0.2722637314673735,-1.901027426230042
GLCCI1,-0.3161584107153592,0.43869305972764217
GLCE,-0.33418848731889117,0.0927057529605726
GLDC,0.0007561609451629536,0.05111602271603746
GLE1,0.09309338810165446,-0.14496949964881267
GLG1,0.13262831640138106,-0.01779616428898656
GLI1,-0.28340011936190246,0.2341469371014267
GLI2,-3.1582419163199407,1.4902269716678014
GLI4,0.38048722646986266,-0.44279027597758525
GLIPR1,0.162019575040786,1.162540515450846
GLIPR1-AS1,0.09267928521482327,0.4161335601632431
GLIPR1L2,0.13857325910853535,0.24790737530128693
GLIPR2,-0.4581153496074477,0.3772557212462402
GLIS1,-1.526066317927138,0.08611630848246583
GLIS2,-0.24614021360983518,0.14214842633278835
GLIS3,-0.2357954787884684,0.6396034653601166
GLMN,0.2521734049344424,-0.3277309317297048
GLMP,0.1955975731807671,0.6084147363198804
GLO1,0.18029698562499075,0.5000119512962717
GLOD4,0.1295900530467229,-0.22525219499208227
GLRB,1.669220365524711,-0.5496573087465051
GLRX,-1.1919431111472298,0.015830807009161063
GLRX2,0.14974883435436226,-0.34860168143883374
GLRX3,0.05423147191784672,-0.08973169525312752
GLRX5,-0.11152002447895626,-0.4667804075055404
GLS,0.023007258000230735,-0.03669052376670212
GLT8D1,-0.28401558310442354,0.12890474422584042
GLTP,0.1319883675015623,-0.19294844700578206
GLTPD2,-0.017000232427359596,0.09353099217888483
GLUD1,-0.11890873273115687,0.0667778538854975
GLUD1P3,-0.08523332883740353,0.06829797112317865
GLUD2,-0.014425364319153644,0.22457230414810625
GLUL,0.19838780386422883,-0.0656601364150049
GLYCTK,-0.3637078936369047,0.15623135224643203
GLYR1,0.13714233367455897,0.1878819456486891
GM2A,0.23145837195114005,0.3938684861554336
GMCL1,-0.048109209472024794,-0.10281139226055203
GMDS,-0.3757938976596553,0.24963688940436946
GMDS-DT,0.379497131870268,0.18600970005481665
GMEB1,0.18516963861939484,0.38077050256906375
GMEB2,0.027928237679730294,0.3095010947910888
GMFB,0.315378246649372,0.8063778792447085
GMFG,-0.07487641404909451,-0.6178394479672789
GMIP,0.2735805764379897,0.2964677601917227
GMNN,0.09611903622325357,0.36788743185359296
GMPPA,0.06908326574716916,-0.07515371146391292
GMPPB,0.010418814160837009,0.22635047806052855
GMPR,-0.4580427504230875,1.130471619189169
GMPR2,-0.030926555776914277,-0.008792070615415426
GMPS,0.11070282215823113,0.17371949329508052
GMPSP1,-0.2661315644761194,0.10665718213645792
GNA11,-0.12899589815635082,0.08765140185596998
GNA12,-0.30909576182150644,0.5789028450738032
GNA13,0.10002786510963357,0.6629923270344902
GNA14,0.042565710477003055,-0.384865928066223
GNA15,-0.4960830017344926,-0.06361196182264628
GNAI1,1.1619917649730582,0.7035231469146659
GNAI2,-0.1732260443930187,0.08385819539271644
GNAI3,0.24742553405188694,0.07122107920505716
GNAL,0.41854240635370443,1.0130546537049168
GNAO1,0.28730694130817813,1.8070145280680108
GNAQ,0.12971841688539687,0.3223181773291701
GNAS,-0.15249265168432835,0.010967576214797603
GNAZ,0.03690145791676169,0.27006727258882535
GNB1,0.07241560339848796,0.35507635996083486
GNB1L,-0.06937294821988482,-0.33445356962034367
GNB2,0.11239155976311821,-0.2692914441179308
GNB4,-0.07192153047065553,1.6238917691910393
GNB5,-0.04384282761331715,0.03978591957782118
GNE,0.06495230013137032,-1.0767487165801812
GNG10,0.11520469570040501,0.16864621006331704
GNG11,1.1561226074272155,-0.195464084086183
GNG12,0.31021764850738887,-0.0056402930996508616
GNG2,0.021753653426295746,-0.14853874461465
GNG4,-1.04891863076868,-0.08261418549212146
GNG5,-0.22102943942224496,-0.1931949349326958
GNG7,-0.07466784058090403,0.5375187300341295
GNL1,0.1354492006064758,0.41945970097512486
GNL2,0.14507383931482742,-0.11480200498325566
GNL3,-0.16087481727556519,0.030979690839426866
GNL3L,-0.03515542499952584,0.6891788999554926
GNPAT,0.03210378249512047,0.14283447744125866
GNPDA1,-0.07816762040945147,0.4309300574716515
GNPDA2,-0.1092468239489568,-0.09224544427242787
GNPNAT1,0.1894188002900714,0.44982964745849374
GNPTAB,0.18190182308283998,0.46912222509998536
GNPTG,0.523630828657009,-0.09068289009946984
GNRHR2,-0.004766259213082991,-0.15069608321706152
GNS,0.1961602386409771,0.4502794358115949
GOLGA1,0.047940724308110916,0.1461810369433092
GOLGA2,-0.013436707550217086,-0.49091470325156017
GOLGA2P10,-0.5198026812091276,-0.03613773766783268
GOLGA2P5,-0.5721640430233577,-0.10241108898082096
GOLGA2P7,-0.03925193073524991,-0.05471870721005967
GOLGA3,-0.025804912847576134,0.148802765419493
GOLGA4,-0.13767037835577955,-0.019783257687779887
GOLGA4-AS1,0.0325780935447893,0.23386126591722778
GOLGA5,0.048143704123294384,0.21626346658120443
GOLGA6L9,0.021260686453661304,-0.2966264151685496
GOLGA7,0.11687234977927385,-0.021127355185946328
GOLGA7B,0.14187916730529793,-0.7226350000697963
GOLGA8A,-0.19190379913432265,-0.05120073556733429
GOLGA8B,-0.09611523424520652,0.038954300671632414
GOLGB1,-0.12549105011853712,0.18602319868488415
GOLIM4,0.12976154840704712,0.9401657951675184
GOLM1,0.16222038321783216,0.011462737891936747
GOLM2,-0.16336019623932163,-0.09932097640546189
GOLPH3,0.01160812074109252,0.3718506743350014
GOLPH3-DT,-0.17185747178390276,0.1670509827079666
GOLPH3L,-0.03142632896717146,0.09419917013389068
GOLT1A,0.02289007898452641,-0.8077065195894111
GOLT1B,0.2051242699472624,0.4924754306101562
GON4L,-0.059504234940239265,0.33095576810361305
GON7,0.02622036098421532,-0.1981048562427823
GOPC,0.02557930004487119,0.555398636108297
GORAB,0.1458087240466175,0.45417899126734707
GORASP1,-0.38524529462086843,0.14947535723297278
GORASP2,-0.11319485211102442,-0.12870435343701825
GOSR1,0.04705724977737091,0.05661966762502679
GOSR2,-0.017564941241719367,-0.299577942731748
GOT1,0.12509135516913705,-0.4647148298099628
GOT2,-0.07968394117520194,-0.20181648984325662
GP6,-0.7944174879336241,0.06575599388891674
GPAA1,0.14567502472765792,-0.1430375136908637
GPALPP1,0.7208056690113542,0.4105511743636159
GPAM,-0.2287148785863269,0.5027714663193881
GPANK1,-0.045849917344273905,0.14861073620627874
GPAT3,1.2727688848160472,-0.3565951761966346
GPAT4,0.08072942342671396,0.4688460293650838
GPATCH1,-0.3114072309292446,-0.04855576727895006
GPATCH11,0.2784740345754937,-0.3974727086300853
GPATCH2,0.1882361002862032,0.3814823895562025
GPATCH2L,0.2183215404855421,0.6882989094760639
GPATCH3,-0.05222488319056673,-0.014664150078104399
GPATCH4,0.19739335990836615,-0.017752642653526607
GPATCH8,0.01885190074807941,0.18140107051011345
GPBP1,0.11461258285148279,0.2694348926350223
GPBP1L1,0.023156286306381446,0.14428480789362919
GPC1,0.4466291297198204,0.48085212147596135
GPC1-AS1,0.27032566899216326,-0.6075406576118687
GPC2,-0.6707822066134146,0.14250937406662711
GPC4,1.3649811748976537,0.7905703036110353
GPC6,0.8479252227431515,0.026759435742968126
GPCPD1,0.8476546880304943,1.5522467856097537
GPD1L,-0.7103696424008903,0.15926337297396564
GPD2,0.28140119177710776,-0.13381988461555494
GPER1,-0.0613029198965811,0.08067665418643327
GPHN,-0.12095022410010525,0.13214784737201501
GPI,-0.22771022223818704,0.06935965493345009
GPIHBP1,0.9352080868584829,-0.021942236858740586
GPKOW,0.1516215991626888,0.061562198097014686
GPM6A,0.06563307458948314,0.4112448161143899
GPM6B,0.3675238409972109,0.2681486591595495
GPN1,0.09890570445971214,-0.2003503493951051
GPN2,-0.13606307577457333,-0.1055703772070089
GPN3,0.2462694879786813,-0.12795681221947852
GPNMB,1.7351245172446363,0.5289667106270977
GPR107,0.0727696203328776,0.1618895322467706
GPR108,0.1846737712189359,-0.0805478359843903
GPR135,0.09476911068600424,0.09682950532579171
GPR137,-0.3436181315598681,0.10416595527738437
GPR137B,-1.1247445316881497,-0.04025396212708987
GPR137C,0.05759739272512965,0.10970877167319265
GPR143,0.04195351720645411,0.3878590209963835
GPR146,0.045335710504759374,0.04668724347630826
GPR150,-0.24475467351257407,0.09907885043035669
GPR153,0.5279942890031677,0.47766488675662266
GPR155,-0.12324113671237347,0.3093470083663947
GPR155-DT,-0.013717467921325055,-0.30620641815503036
GPR157,0.3140703667235183,-0.030584175129738878
GPR158,1.0709745972272027,-0.4232275937655759
GPR160,0.1632426296268109,-1.7661350936791766
GPR161,0.13996491288084711,0.7847996978234972
GPR162,-0.04451479368132233,0.19959000468548826
GPR176,0.24543976315802052,0.9504510164634998
GPR180,0.2045637759948331,0.7771491412791804
GPR19,0.01847702088625114,0.14178586244224167
GPR27,-0.029542930131832484,-0.4822624473208392
GPR3,-0.032109592971194756,0.15959913821585658
GPR35,0.13863665228502653,-0.9412502094151347
GPR37,1.2286799696626323,0.358496046810695
GPR37L1,0.11150818316127498,0.1508583093861463
GPR39,0.09294236849877757,0.17717149444455416
GPR63,0.39096682702401875,0.4960029936989031
GPR87,0.055389849963692804,-0.02702600325943827
GPR89A,0.016926635496426812,-0.03335539628180584
GPR89B,0.2693705800241286,0.2019599279603348
GPRASP1,0.9653703957680255,-0.03439712833093922
GPRASP2,0.6167141543309249,0.551554425422704
GPRASP3,0.258537977552463,0.1301150678202938
GPRC5A,0.024979138042084514,-0.4747297783350053
GPRC5B,-1.7840031156995801,1.2646194351478304
GPRC5C,-0.6898263196961905,-0.44604673553277596
GPRC5D-AS1,0.18869734279509465,-0.036019249488380645
GPRIN1,0.20931306034495734,0.3885922395437724
GPRIN2,0.4692076609340261,0.5047503642082152
GPRIN3,-0.3823337833488305,0.04162748735583033
GPS1,0.040896826774083905,-0.32845923182084746
GPSM1,-0.04090112186613748,-0.18159387587033837
GPSM2,0.12448826532880197,0.017826919530143037
GPSM3,0.13180158336373315,0.7924417645976156
GPT,-0.10994659720071637,0.1672752122555028
GPT2,-0.28454203074922724,0.29739750975868606
GPX1,0.03193642115259898,0.1636815003146399
GPX1P1,-0.19186074926279884,0.42818101417115795
GPX2,-0.005706250603107366,-0.24048340204003527
GPX3,0.07772132458600822,-1.1636094870555742
GPX4,0.014166668005476168,-0.048498077845833265
GPX7,-0.5229193583174965,-0.047871659837096736
GPX8,-0.4402845637868449,1.034772632492527
GRAMD1A,-0.34082684595445745,0.45315882822521836
GRAMD1B,0.34345006678734213,2.144729480575379
GRAMD1C,0.15705744733198013,-0.22000338782311069
GRAMD2A,0.37276438651881416,-0.0031920774182339073
GRAMD2B,0.547360854313983,0.18791306543890052
GRAMD4,0.15883580602392122,0.02202262518892617
GRASLND,-0.4199595635009773,0.01950047821050416
GRB10,-0.40131476334498295,1.0370358660594865
GRB14,0.13158230218584185,-0.3732041610159964
GRB2,-0.021744334080715078,-0.3746008399660967
GRB7,-0.05561640707019477,-0.26288394374071355
GREB1,-0.16623993770916384,0.8406893229597666
GREB1L,-0.15549151231555491,0.15574147325943954
GRHL1,-0.5714977270568751,-0.7745155910571722
GRHL2,0.0656400530282978,0.04843785670231604
GRHL3,-0.40658987604291497,-0.5439257368563903
GRHPR,0.05992751806470231,-0.043636526896928096
GRID1,-1.2798411698688348,-0.42193503261709603
GRID2IP,0.03027218458771419,-0.38185353694355584
GRIK2,1.487621405500983,0.5778492169842079
GRIK5,-0.07398611792205534,0.01282257358643557
GRIN1,-0.2203542670262988,-0.6364732430343765
GRIN2A,-0.6142211916386007,0.04625991395347229
GRIN2C,0.33661494540304604,-0.6156021110524905
GRIN2D,0.048752429564296484,0.15126050685261605
GRIN3B,-0.13464746764533286,-0.04487340726666966
GRINA,-0.08306217415087414,-0.05147103751321325
GRIP1,1.232774458410379,0.3575251116837182
GRIP2,-0.0006942646886720638,0.0
GRIPAP1,0.07028489339839616,-0.17346682439380778
GRK2,-0.03323137020865552,-0.6346277208969733
GRK3,0.21640171773407157,-0.21406021300218026
GRK4,0.014857618114112014,0.19992922753025244
GRK5,-0.5424780679067718,0.05224268453630154
GRK6,0.22809215620349033,-0.140317128865302
GRM4,0.6374951755459975,0.9408114049067617
GRN,-0.06998152403602731,0.12313800770614769
GRPEL1,0.026594087118326115,-0.33942483012902347
GRPEL2,0.13919359474333426,0.3686751950976417
GRSF1,0.003372593926980194,0.07837472768973619
GRTP1,0.2726848242693394,0.027335166376661668
GRWD1,0.1568550451863242,0.15381484560245617
GSAP,-0.45923038293783536,-0.1967603706792067
GSDMB,0.0019803271405600675,-0.27155619136041675
GSDMC,-0.0035203737013034253,-0.09532643461354207
GSDMD,-0.41870179305570776,-0.7108324231790579
GSDME,-0.3797513680984248,1.296504986210599
GSE1,-0.2643359206111606,0.3154944196213352
GSEC,0.377211302268476,0.029426532854307297
GSK3A,-0.0379356371811399,-0.08784481726133819
GSK3B,-0.30918709516590415,0.6017339055889597
GSK3B-DT,-0.25256500110576585,0.4128623812836657
GSKIP,-0.01631544618304659,-0.1727411736401665
GSN,-0.023558702021205136,-0.2799919016378407
GSPT1,0.17585555320779633,0.32296309629615916
GSPT2,0.1193782006033004,0.13467138024188374
GSR,-0.0442771322137645,-0.055703424504223165
GSS,0.2343686308713604,0.25068784374503394
GSTA4,-0.060408330303970637,0.854638868988388
GSTCD,0.33873732343788987,0.3294142546120318
GSTK1,0.11979388212164555,-0.8848987359363667
GSTM3,0.1555276884703698,0.6528968597292639
GSTM4,-0.053515314035130324,0.4831558345415248
GSTO1,-0.14935429164488845,0.20488845081301577
GSTO2,-0.44559667111504453,-0.32316909346758216
GSTP1,-0.2333172146742548,-0.2776803892780286
GSTT2B,0.07537060053925737,-0.23464000466814072
GSTZ1,0.1472765531364395,-0.32892243976532853
GTDC1,0.37229651293442956,-0.06427688885823235
GTF2A1,0.27769173736881125,0.9265193354463763
GTF2A2,0.015518003137674263,-0.2918228424550309
GTF2B,0.21645149633833238,-0.6880865005536014
GTF2E1,0.05293120170165189,0.14187860933535923
GTF2E2,-0.0038729544307027908,-0.05343763219764064
GTF2F1,0.21411342184185322,0.07956788262823444
GTF2F2,0.46966700455579957,-0.016439938750209215
GTF2H1,-0.01974190553616406,-0.04652493479582365
GTF2H2,0.4782460246938016,0.2899153799928671
GTF2H2B,-0.020111760767044684,0.18779800041226036
GTF2H2C,0.34873883215170887,0.16014330580262737
GTF2H3,0.24822395309706557,0.3501680272224288
GTF2H5,0.2038806136406368,0.25765140423166066
GTF2I,-0.15892938929409972,0.4194468627004948
GTF2IP1,-0.06989400304257298,0.08415338419935914
GTF2IP12,0.03769748625374625,0.48051609058101463
GTF2IP13,-0.12076359791173563,0.2954038370595313
GTF2IP20,0.1195698125233573,0.3525366821200886
GTF2IP4,-0.2288009360784269,-0.06276238887634378
GTF2IP7,-0.791712173594878,-0.05841592166118037
GTF2IRD1,0.1949410925413959,0.08988806102156044
GTF2IRD2,-0.013989157021924825,0.13164336775543872
GTF2IRD2B,-0.09708930534388793,-0.1515479006220648
GTF3A,-0.29215498521606964,0.09062996449472749
GTF3C1,-0.18218567954660347,0.18324335775039557
GTF3C2,-0.1644366125684611,-0.17727759569220058
GTF3C2-AS2,-0.047487790787229756,0.16016699755056507
GTF3C3,0.08248616416895427,-0.22191211960431634
GTF3C4,0.056089338122054855,0.43145308855585185
GTF3C5,-0.031313539365918075,-0.2800524854165749
GTF3C6,0.34906046043102723,0.08687212698873159
GTPBP1,0.06319592850332967,0.17782943132163975
GTPBP10,0.19401988811916748,-0.2080595073291711
GTPBP2,0.21772703686532768,0.6443059954101225
GTPBP3,-0.2546839993251937,0.1440324014320984
GTPBP4,-0.24927540205562426,0.11921705927588366
GTPBP6,0.06236160797768253,0.06415408996296001
GTPBP8,-0.1039234403696887,0.16483110662246325
GTSE1,0.027877537097774407,0.5248169447446709
GUCD1,0.06676990097200441,0.11586657767730024
GUCY1A2,-0.8742998767119154,0.05009391722055701
GUCY1B1,0.5766350119764846,-0.617642550399133
GUCY1B2,0.33479239056268556,0.05478924491600978
GUCY2C,-0.08108218526580635,0.027373670147760487
GUF1,0.2734856143192017,0.25712833596123374
GUK1,0.14129263584346052,0.08771892212641941
GULP1,0.052390875086189226,0.24504688116079354
GUSB,0.2049929335092333,0.11349397912371284
GUSBP1,0.4592650043219182,0.021672523088118067
GUSBP18,-0.019366381699065238,0.13532140554848276
GVQW3,0.2575826213603616,-0.187864234548907
GXYLT1,0.2740435925817746,0.2690840914501522
GXYLT2,0.21187055995620607,0.10234359358770473
GYG1,-0.18213985407571798,0.19553090447704324
GYS1,0.10533679128970963,0.02988181536173684
GZF1,0.1829794935207243,0.3588430596229357
H1-0,-0.10648956127449516,-0.38249077356657857
H1-10,-0.3187938461162583,-0.2774764197898616
H1-2,0.08133296311915394,-0.5291364432272685
H19,-1.9355486347348823,0.0
H2AC11,-0.20035036781474735,-0.16271766217697792
H2AC13,-0.23111980800119852,-0.2833850957502497
H2AC20,-0.46805328306589855,-0.1066412960812142
H2AC25,-0.508433137676402,-0.9786147715690809
H2AC6,-0.2382655057167078,-0.24955275489904682
H2AJ,-0.28566241916360724,-0.5748721899952489
H2AX,-0.13047675313318763,-0.4479005877200217
H2AZ1,0.14939999435492268,-0.010693065573716964
H2AZ2,-0.04520348055164458,0.21501339331793012
H2AZ2P1,0.16978591939777699,0.3238006101682743
H2BC11,-0.016911511599251305,-0.1785082452374671
H2BC12,0.392420799843082,-0.1931712543148354
H2BC15,0.0205086304877955,0.11752649540214621
H2BC18,0.30302194408192973,-0.6613090190229509
H2BC19P,0.08156923385719894,-0.5507247531470703
H2BC20P,0.18413087700835717,-0.6929623570806016
H2BC21,-0.06827253412565648,-0.9573438383082324
H2BC26,-0.0007690726097843714,-0.7780235972800358
H2BC4,0.2960024715875109,-0.40658777643667543
H2BC5,-0.009427647165283659,-0.47991723230128613
H2BC6,0.04880839910921453,0.09611785554173324
