gene,mean_DOXminus,mean_DOXplus_MUC1kd,log2FC,p_value,padj,n_DOXminus,n_DOXplus_MUC1kd
GOLPH3L,3.778453165837092,3.2758175196239088,-0.5026356462131831,3.7375034249787746e-05,0.0040428384505448375,3,3
IGSF5,0.9505390557999019,0.2998506311023297,-0.6506884246975723,3.86963914666621e-05,0.0040687788639728805,3,3
MORC4,3.301438474874398,2.365623495637277,-0.9358149792371213,3.8239274716080306e-05,0.0040687788639728805,3,3
FUT8,2.813617126497474,4.018056351860312,1.204439225362838,3.8208859917686114e-05,0.0040687788639728805,3,3
COBLL1,0.5905855363143365,0.8865063882305124,0.2959208519161759,3.786553089791642e-05,0.0040687788639728805,3,3
TTPAL,2.8511413084595376,3.4637218037740602,0.6125804953145226,3.87305415208951e-05,0.0040687788639728805,3,3
TNC,4.987806145159657,3.2748113335671967,-1.71299481159246,3.844402091179633e-05,0.0040687788639728805,3,3
EPPK1,0.11290946770026274,0.35595264906954255,0.24304318136927983,3.860857493427485e-05,0.0040687788639728805,3,3
PLD1,0.8113266243506109,0.6363373406809957,-0.1749892836696152,3.897797645534304e-05,0.004077990913737693,3,3
MECOM,1.741650870120407,2.4005206456519184,0.6588697755315114,3.972599665886953e-05,0.0041239152726951335,3,3
VPS36,2.1175121767511556,2.5348578075529917,0.4173456308018362,4.0224651476852404e-05,0.0041239152726951335,3,3
IFI44,1.2304578848308845,0.6689493124847115,-0.561508572346173,3.991995816401778e-05,0.0041239152726951335,3,3
PIGT,4.772408881391467,4.519910996865058,-0.25249788452640853,4.0129566528836425e-05,0.0041239152726951335,3,3
MAP7D2,2.2814675244549387,3.3143045539897447,1.032837029534806,3.987502210516908e-05,0.0041239152726951335,3,3
ENDOD1,3.1261047543275,2.5652516824602274,-0.5608530718672724,4.216323042946758e-05,0.004125519550796739,3,3
NFIA,2.9158208910997625,2.3063234878508445,-0.609497403248918,4.1969757482169644e-05,0.004125519550796739,3,3
VCL,4.371693004292571,5.126783962537419,0.755090958244848,4.1200949966473254e-05,0.004125519550796739,3,3
NOC3L,3.769426151520049,4.458881124789746,0.6894549732696973,4.057480863167899e-05,0.004125519550796739,3,3
CNN2,4.888393009708335,5.815771664110616,0.9273786544022808,4.144666139992902e-05,0.004125519550796739,3,3
DOT1L,2.4303424516729777,2.9635327327138916,0.5331902810409139,4.1733637303594766e-05,0.004125519550796739,3,3
MLPH,1.4270912242231983,2.3171247121988134,0.8900334879756151,4.234119877423792e-05,0.004125519550796739,3,3
XPO6,4.211031100020676,4.84187112468242,0.6308400246617438,4.1029719067786823e-05,0.004125519550796739,3,3
LTBP2,1.3937419281660033,1.755029680291484,0.3612877521254807,4.108451737456999e-05,0.004125519550796739,3,3
PEA15,5.540317793582735,6.6580597536605355,1.117741960077801,4.225053825250722e-05,0.004125519550796739,3,3
POU2F2,0.07353948150086619,0.41334585096506854,0.33980636946420234,4.07391248947648e-05,0.004125519550796739,3,3
AMY2B,0.33930406347434966,0.11063319075379043,-0.22867087272055925,4.1915713159384656e-05,0.004125519550796739,3,3
NT5C3A,3.0312454263565694,3.6843414088822772,0.6530959825257079,4.19137427822065e-05,0.004125519550796739,3,3
DCUN1D3,1.4616497586770525,2.207017949365405,0.7453681906883525,4.3375456686021076e-05,0.004204591911384809,3,3
TMCC1,1.140708727770135,1.5133742054954389,0.3726654777253038,4.348214762635497e-05,0.004204591911384809,3,3
PROSER2,1.1273975663345497,2.085738638276682,0.9583410719421321,4.381044404929665e-05,0.004220351002605452,3,3
PRKAR2A,3.3831759896800784,4.277436070410359,0.8942600807302807,4.493171979805601e-05,0.004312093770694639,3,3
POLR1E,4.524549231781677,5.314831641609673,0.7902824098279959,4.530304844850822e-05,0.00433144651982591,3,3
RASAL2,1.960714693056337,2.939666797298265,0.978952104241928,4.599955027242885e-05,0.004353900887248674,3,3
PPIF,4.1456146303336245,5.089875587232524,0.9442609568988996,4.632242741933229e-05,0.004353900887248674,3,3
CYP4F11,1.1025719047176674,0.48542679903021924,-0.6171451056874482,4.610302238344684e-05,0.004353900887248674,3,3
C17ORF51,1.0087794049043952,1.696628919991752,0.6878495150873567,4.639067068832808e-05,0.004353900887248674,3,3
RHOF,4.500385535101627,5.337958623946147,0.8375730888445201,4.581316168627248e-05,0.004353900887248674,3,3
MOSPD1,2.669763818102878,3.3797104049816924,0.7099465868788144,4.673186141588362e-05,0.004363227780210967,3,3
SH3KBP1,3.745774588265825,4.511138839226997,0.7653642509611722,4.6831887017306685e-05,0.004363227780210967,3,3
ITGA6,4.561228751535503,5.709963954199952,1.148735202664449,4.9245206964182277e-05,0.004363807312042206,3,3
GNG4,1.0296517751771364,0.3177152946740001,-0.7119364805031363,4.9587638441767055e-05,0.004363807312042206,3,3
DKC1,4.45218733651771,5.142143363901106,0.6899560273833956,4.9698970916743994e-05,0.004363807312042206,3,3
IL31RA,0.20090876457464882,0.5881542157550781,0.3872454511804293,4.8522538704038464e-05,0.004363807312042206,3,3
HIST2H2AC,10.012790482718179,9.203117242596326,-0.8096732401218532,4.9688551247710696e-05,0.004363807312042206,3,3
SRPRA,5.490970267537468,6.249167025982004,0.7581967584445364,4.9301157176073285e-05,0.004363807312042206,3,3
VAC14,2.532422418185456,3.2170313384795404,0.6846089202940844,4.748380925579281e-05,0.004363807312042206,3,3
DARS,5.0196915244083575,3.8998100474062185,-1.119881477002139,4.9639036016105304e-05,0.004363807312042206,3,3
ADD3,3.432213580760641,2.87402698070861,-0.5581866000520308,4.9449844173019215e-05,0.004363807312042206,3,3
SLC7A5,6.209445452055635,7.305365402705211,1.0959199506495754,4.916157458850727e-05,0.004363807312042206,3,3
DTL,3.3566595904001257,3.9885949807595225,0.6319353903593967,4.9830934379165426e-05,0.004363807312042206,3,3
R3HDM4,2.9470494761645813,3.4088390917207985,0.4617896155562171,4.829595876442863e-05,0.004363807312042206,3,3
NEK5,0.342960253503721,0.06167194724764021,-0.2812883062560808,4.991506326842386e-05,0.004363807312042206,3,3
ZNHIT6,2.5910330082471145,3.4241219192120944,0.83308891096498,4.862513821261749e-05,0.004363807312042206,3,3
MEGF9,4.02665977652017,2.615398913792819,-1.4112608627273513,4.958007773815706e-05,0.004363807312042206,3,3
EXTL3,2.143908524378762,2.723064330848415,0.5791558064696529,4.910917117888769e-05,0.004363807312042206,3,3
ITCH,3.735280628220273,4.247584495747958,0.512303867527685,4.7628197325725474e-05,0.004363807312042206,3,3
PTGDS,5.0954176640052005,2.3895336081413596,-2.705884055863841,4.733839880022608e-05,0.004363807312042206,3,3
TUBA1C,7.13059534435735,7.474132271629288,0.34353692727193774,5.3981979670599035e-05,0.0043687027605874085,3,3
FBXO28,3.2101195989408287,3.9363252601873,0.7262056612464711,5.190601228723861e-05,0.0043687027605874085,3,3
PAQR8,0.48375972830448966,0.23567213742113183,-0.24808759088335783,5.338700918374594e-05,0.0043687027605874085,3,3
ZNF582,1.2064308988442696,1.7890582095871188,0.5826273107428492,5.220944908960212e-05,0.0043687027605874085,3,3
PAN2,2.055575495599575,1.6285162740766885,-0.42705922152288633,5.407826983491151e-05,0.0043687027605874085,3,3
ADCY7,1.878578240677692,1.3099058867895477,-0.5686723538881444,5.38604987122389e-05,0.0043687027605874085,3,3
PDGFC,3.777593668099763,2.869627570847264,-0.907966097252499,5.1639621277844584e-05,0.0043687027605874085,3,3
SOAT1,2.849983328963905,3.636248762764208,0.786265433800303,5.348400516076986e-05,0.0043687027605874085,3,3
CDC25A,2.9684755644292693,4.077549403514567,1.1090738390852977,5.25598098422868e-05,0.0043687027605874085,3,3
PARPBP,2.5020116205815683,2.134039230031168,-0.36797239055040043,5.300099173088708e-05,0.0043687027605874085,3,3
NEURL1B,1.417189434396956,0.6362200788384711,-0.7809693555584849,5.1588254955305296e-05,0.0043687027605874085,3,3
EPCAM,1.3795395699585995,3.3090209831307305,1.929481413172131,5.26234142632542e-05,0.0043687027605874085,3,3
AUNIP,2.0308853572788403,2.953066167746344,0.9221808104675038,5.09510722083412e-05,0.0043687027605874085,3,3
C1QTNF3,0.3677292277264339,0.22475606551750762,-0.14297316220892628,5.22261869328164e-05,0.0043687027605874085,3,3
IL11,0.7604714118728516,1.6039696139234054,0.8434982020505538,5.241482251145929e-05,0.0043687027605874085,3,3
LOC728752,1.1349620012515997,1.8154170568243029,0.6804550555727031,5.3084438241247255e-05,0.0043687027605874085,3,3
MYC,3.062833208308774,4.162363091474527,1.0995298831657525,5.053419372426548e-05,0.0043687027605874085,3,3
PALMD,1.689940070842179,0.8325209026956211,-0.8574191681465579,5.386912333236038e-05,0.0043687027605874085,3,3
CPT1A,1.9630344459258167,2.6832603116846196,0.720225865758803,5.3058177413920075e-05,0.0043687027605874085,3,3
LIMA1,3.413180058884795,4.682692037012686,1.2695119781278907,5.048911481244988e-05,0.0043687027605874085,3,3
NCEH1,2.3091144172279248,3.562414733385781,1.2533003161578562,5.327574330038559e-05,0.0043687027605874085,3,3
MAP7D3,3.095392193489967,3.82788825195107,0.7324960584611029,5.0819156024235004e-05,0.0043687027605874085,3,3
IL4R,1.5098092830094867,2.2404119576517854,0.7306026746422987,5.30536788454851e-05,0.0043687027605874085,3,3
ZCCHC10,2.429690667752301,3.030829193166609,0.6011385254143082,5.284795640970006e-05,0.0043687027605874085,3,3
SLC22A15,0.5785735530405942,0.8509273404672312,0.27235378742663696,5.43656199130212e-05,0.004378061656591814,3,3
JAKMIP2,0.9882947516355302,0.37627632323053395,-0.6120184284049962,5.454658565465429e-05,0.004378821505006335,3,3
CRELD1,2.755818021627988,1.9699361166773899,-0.7858819049505981,5.5643481493708676e-05,0.00439312397352252,3,3
TGFBR2,2.3895237679202803,3.8588108431691777,1.4692870752488973,5.5323650249683876e-05,0.00439312397352252,3,3
ATG12,2.940056246369543,3.7223869263984386,0.7823306800288954,5.562757114138077e-05,0.00439312397352252,3,3
ROBO4,0.5474943912060027,1.3525037330477534,0.8050093418417507,5.5757292675544365e-05,0.00439312397352252,3,3
SMAGP,2.8714834738288384,4.3644723185895264,1.492988844760688,5.516652217462716e-05,0.00439312397352252,3,3
CNTNAP1,1.06876141937554,0.7096282088779032,-0.3591332104976367,5.5372939651218974e-05,0.00439312397352252,3,3
GHR,0.7859487086047011,0.5488522247273248,-0.23709648387737636,5.6036057195795446e-05,0.00439427376932935,3,3
TLR4,1.570582538345845,1.8529154976530566,0.2823329593072117,5.611615672208431e-05,0.00439427376932935,3,3
MYBPH,1.4188719117568045,0.6848562828105692,-0.7340156289462353,5.644556488439286e-05,0.004406551621922878,3,3
CST4,0.07485455677956278,1.52517997313253,1.450325416352967,5.701498074724264e-05,0.004423946591232858,3,3
TAF13,5.729790933303874,6.464051375915438,0.7342604426115642,5.6916135914142064e-05,0.004423946591232858,3,3
GAGE1,1.7964460497293644,2.7355995638144623,0.939153514085098,5.72055056075663e-05,0.004425279233787735,3,3
NCAM1,3.3524215116091827,2.127741461180776,-1.2246800504284066,5.7710348016704554e-05,0.00445084520897412,3,3
DDX60,1.1698857166998877,0.6165220951919975,-0.5533636215078902,5.847368594125597e-05,0.004482631395520668,3,3
CAMK2D,4.155674611398294,3.580328834989286,-0.5753457764090082,5.835773110023781e-05,0.004482631395520668,3,3
GAA,3.126600511764344,2.31299547536811,-0.8136050363962339,5.881930377240619e-05,0.004495626307490974,3,3
TRMT61A,2.266727093867632,3.217019764915477,0.950292671047845,5.9406343249678836e-05,0.004513467650231552,3,3
LRP5,3.03713500188698,3.648382744060369,0.6112477421733891,5.9287805202399816e-05,0.004513467650231552,3,3
TOMM34,4.237172197218771,5.039532014897179,0.8023598176784077,6.0106384913986864e-05,0.004537789549867479,3,3
LMCD1,1.4978200230521417,2.284819092068419,0.7869990690162771,6.0437497922083316e-05,0.004537789549867479,3,3
GUCY1A3,0.21432168584616376,0.08411515991398198,-0.1302065259321818,6.00324142157887e-05,0.004537789549867479,3,3
HSP90B1,9.158681953014492,8.44969057874402,-0.7089913742704717,6.039571433471982e-05,0.004537789549867479,3,3
NUAK2,1.9350936770448823,2.7707136734645927,0.8356199964197104,6.1015303714924254e-05,0.004548968815420427,3,3
TM4SF18,5.580761148180315,4.280521374893818,-1.3002397732864974,6.112097711098427e-05,0.004548968815420427,3,3
COL6A2,3.195615380815252,2.589528287140847,-0.6060870936744047,6.107728028620487e-05,0.004548968815420427,3,3
ANKRD50,2.0749914260727893,2.450954201159531,0.3759627750867418,6.157255059557805e-05,0.004556011801750483,3,3
GPRC5A,2.708944234205596,3.9678554917920987,1.2589112575865027,6.141180143382444e-05,0.004556011801750483,3,3
SLMAP,2.9729089159979587,3.699766047735448,0.7268571317374892,6.188216404208145e-05,0.00456568752504698,3,3
LINC00639,0.8270052042671034,0.07934486897075371,-0.7476603352963498,6.283436556049609e-05,0.004609297942610184,3,3
C11ORF54,2.028703639448698,1.4779177039809885,-0.5507859354677096,6.267322047527336e-05,0.004609297942610184,3,3
MT1X,7.21911681792983,8.439186014909794,1.2200691969799635,6.314875147901409e-05,0.004619086899015106,3,3
TICAM1,1.3045643549492156,1.933569062108517,0.6290047071593015,6.333863002616227e-05,0.004619738706593915,3,3
BMX,0.8044437070315827,0.04660929984581965,-0.7578344071857631,6.385692387707232e-05,0.004644272230011117,3,3
FRG2,0.015558201187618137,0.15913181470649657,0.14357361351887843,6.431295274248579e-05,0.004654604083826555,3,3
EXOC6,1.5447949306270161,0.9300545530179111,-0.614740377609105,6.45459826729317e-05,0.004654604083826555,3,3
ENPEP,1.1241038470753109,0.6895357887202227,-0.43456805835508816,6.445793555768109e-05,0.004654604083826555,3,3
COL13A1,1.2310907898312513,2.577973976144213,1.3468831863129618,6.516902102963726e-05,0.0046834034171927925,3,3
ADGRF1,0.16121421552945728,0.4517264247220673,0.29051220919261,6.531226952838586e-05,0.0046834034171927925,3,3
ITGAX,0.6199382754972692,0.13283866395442487,-0.4870996115428443,6.550368947271956e-05,0.004683972506609482,3,3
CTSL,4.653595793169852,5.410399128836063,0.7568033356662109,6.619177371509128e-05,0.00468436917753109,3,3
WDR77,3.960621525985552,4.599641063292926,0.6390195373073735,6.651596840684085e-05,0.00468436917753109,3,3
G3BP2,3.9668849061566873,3.2568065278891107,-0.7100783782675766,6.628432852722205e-05,0.00468436917753109,3,3
CD59,2.512280944298146,3.4642629172812818,0.9519819729831358,6.663765906260011e-05,0.00468436917753109,3,3
COLCA1,0.09182626634668477,0.00928696074635133,-0.08253930560033344,6.703278255011235e-05,0.00468436917753109,3,3
TOLLIP,1.5244720780969556,2.0678279970588034,0.5433559189618478,6.688803639887938e-05,0.00468436917753109,3,3
GPSM3,0.6983841893416534,0.9154309065759074,0.21704671723425406,6.700636237804829e-05,0.00468436917753109,3,3
NME7,4.717232908657327,5.676923827573293,0.9596909189159657,6.716073013852942e-05,0.00468436917753109,3,3
FAM110C,0.001875429765764032,0.045637845897885644,0.04376241613212161,6.627722637622635e-05,0.00468436917753109,3,3
JUNB,2.8038260663942096,3.5394087588511485,0.7355826924569389,6.782584827558058e-05,0.004705049605377774,3,3
TPRG1L,2.134860585393096,2.9348119467358624,0.7999513613427665,6.781091258069289e-05,0.004705049605377774,3,3
EPAS1,4.125868749940321,4.903002988144594,0.7771342382042725,6.89441392700422e-05,0.004769663922183299,3,3
SLC16A14,0.35205061870237375,0.6212012135162578,0.26915059481388404,6.920391423866063e-05,0.004774696007255483,3,3
SLC7A6,2.1849542030314724,2.896440531704222,0.7114863286727497,6.947088089057297e-05,0.004780195815025732,3,3
ADCY3,2.1382589722655596,2.878322372786853,0.7400634005212936,7.317176277443393e-05,0.004783712723312045,3,3
NEXN,0.7207076664356595,2.0120400330083696,1.29133236657271,7.090263409147111e-05,0.004783712723312045,3,3
GRWD1,3.7721366512442986,4.344284414891586,0.5721477636472874,7.506556148433274e-05,0.004783712723312045,3,3
TMEM201,2.06666347939917,2.708670782450693,0.642007303051523,7.551778968641714e-05,0.004783712723312045,3,3
B4GALT3,3.67826056697796,4.272586527806543,0.5943259608285829,7.521183600192773e-05,0.004783712723312045,3,3
EGLN3,4.352472551572074,2.9988771901649893,-1.3535953614070846,7.385551724113106e-05,0.004783712723312045,3,3
ST8SIA1,0.177871345635543,0.015880519697959596,-0.1619908259375834,7.153916179852452e-05,0.004783712723312045,3,3
LINC00346,1.1404060249442494,0.6191453788716413,-0.521260646072608,7.448139218343489e-05,0.004783712723312045,3,3
AFAP1,2.662021242960926,3.291431289303787,0.6294100463428611,7.252046984769565e-05,0.004783712723312045,3,3
API5,4.096596307565062,4.628402854474818,0.5318065469097562,7.185383599195256e-05,0.004783712723312045,3,3
RAB3B,0.8475937347158874,1.5379748608567436,0.6903811261408562,7.057421169161377e-05,0.004783712723312045,3,3
OAS2,0.23233716214579528,0.10655914867677348,-0.1257780134690218,7.442735358775228e-05,0.004783712723312045,3,3
TYRP1,0.9387176790284301,0.3048815496916457,-0.6338361293367843,7.124780234423556e-05,0.004783712723312045,3,3
NOP2,3.84070258876655,4.634849511409138,0.7941469226425881,7.551849841330124e-05,0.004783712723312045,3,3
EPG5,1.1780782947620376,1.8073456427244203,0.6292673479623827,7.515235371942977e-05,0.004783712723312045,3,3
C9ORF84,1.355892616107571,0.8997792391734668,-0.45611337693410425,7.416118441889384e-05,0.004783712723312045,3,3
ETF1,5.568029679441629,6.327880737013577,0.7598510575719475,7.007636154711191e-05,0.004783712723312045,3,3
KCNH2,1.9755363806564936,1.039675958315921,-0.9358604223405727,7.193276157309634e-05,0.004783712723312045,3,3
UBE3C,4.176937959342246,4.734227298516113,0.5572893391738667,7.55144766178849e-05,0.004783712723312045,3,3
BTN3A3,1.1568438563967838,0.8630053659358112,-0.29383849046097255,7.028897754797619e-05,0.004783712723312045,3,3
SPRY4,3.382342156211069,4.418237359438244,1.035895203227175,7.33260330503581e-05,0.004783712723312045,3,3
CTGF,4.15771052454864,4.6284311659736295,0.4707206414249896,7.302246250675134e-05,0.004783712723312045,3,3
FURIN,2.2411592875267385,3.050242464106376,0.8090831765796374,7.056737255213408e-05,0.004783712723312045,3,3
DNAJA4,1.6172480155825208,2.120787061955918,0.5035390463733973,7.528189106496724e-05,0.004783712723312045,3,3
FCRL3,0.312442651900313,0.5900350948164206,0.2775924429161076,7.265106044296656e-05,0.004783712723312045,3,3
ACSL4,3.6113273982405527,4.6446631402367915,1.0333357419962388,7.483972046343158e-05,0.004783712723312045,3,3
MAP3K9,1.6338673909296346,2.5259210213316945,0.8920536304020599,7.460458877664316e-05,0.004783712723312045,3,3
FOXA2,0.6675172301769238,1.5356552418914873,0.8681380117145635,7.429858413691358e-05,0.004783712723312045,3,3
CD109,3.750772791619898,3.0195406870069585,-0.7312321046129395,7.542345753944031e-05,0.004783712723312045,3,3
LPAR6,0.13789433047551475,0.8944321423760654,0.7565378119005506,7.297623155325083e-05,0.004783712723312045,3,3
DBP,2.9024463610797917,1.2348393181290855,-1.6676070429507062,7.272658989636676e-05,0.004783712723312045,3,3
LSP1,0.34545058109640686,0.15199039309434426,-0.1934601880020626,7.215522540253284e-05,0.004783712723312045,3,3
PCDHB17P,0.8703645924840959,0.4426937303568886,-0.42767086212720734,7.720695287683854e-05,0.004797778303823953,3,3
MSX1,2.154720563003813,2.8898921162987947,0.7351715532949816,7.648723648998543e-05,0.004797778303823953,3,3
UBTD1,1.921289168295462,2.5835867816215448,0.6622976133260827,7.671537791430941e-05,0.004797778303823953,3,3
