gene,log2FC,p,fdr
STX1B,-1.7265873553707385,0.00023299740277879435,0.015578166115296565
TRIM21,-0.844603836971265,0.00023362688710014122,0.015578166115296565
ARID3A,-1.162597764923472,0.0002336765950424253,0.015578166115296565
MYADM,-1.2888962127097265,0.00023384977715175655,0.015578166115296565
SMIM11,-1.1461556678977063,0.00023403083014330656,0.015578166115296565
CCDC106,-1.9948458072028465,0.00023477283098641082,0.015578166115296565
CUEDC2,-1.6783685284530705,0.00023477576128435617,0.015578166115296565
ATOH8,-2.212014640351576,0.00023574077075769046,0.015603092264524639
LOC102724094,-3.9017103204401273,0.00023704001944530823,0.015649961383577396
PTPRCAP,-2.4165502272829174,0.00023846007767050186,0.015664403183803223
OSCP1,-1.1365927753663447,0.00023981171883394534,0.015664403183803223
SPRY1,-1.7688091722228156,0.00023996711605361155,0.015664403183803223
LYSMD2,-0.5388921230800303,0.00024122392468124145,0.015664403183803223
UBE2E3,-0.5452713626005483,0.0002419709349305391,0.015664403183803223
F2R,-1.431121025135079,0.00024215673695017942,0.015664403183803223
ADGRL1,-1.4378207904814921,0.00024235258428312076,0.015664403183803223
HIST1H2AI,3.535547755449357,0.00024397773658414593,0.015664403183803223
ZNF256,-0.7952854796932316,0.00024398556925588074,0.015664403183803223
EPHB3,1.3451728318197809,0.0002440414722479486,0.015664403183803223
CDS1,-2.123976115526853,0.00024431099167132787,0.015664403183803223
TRIM52-AS1,-0.9545604909083192,0.0002443587729900182,0.015664403183803223
SLC25A16,0.571912787237542,0.00024516756310118826,0.015678288002666567
FBXL16,-2.0100431342637393,0.00024601052893293766,0.015694286153010904
ZBTB12,-3.2581527181450083,0.00024822463661867885,0.01572870173299766
TDRD5,-1.188061379386295,0.000248255350342928,0.01572870173299766
PSMB8,-1.5719796899129062,0.0002483322879846278,0.01572870173299766
HOXB9,-1.1358041091986948,0.00025145309488623586,0.01575759276533905
FKBP8,-2.010814545839171,0.00025162866146676233,0.01575759276533905
NDUFC1,-1.425002446616059,0.0002516945502415568,0.01575759276533905
CYB5R2,-2.1060872757738798,0.00025173385971000265,0.01575759276533905
TMCC2,-1.0100065866255683,0.00025176437166150775,0.01575759276533905
LPAR1,-4.246708564765868,0.0002523881993576648,0.015759381080174942
HDDC2,-0.4749484130701074,0.0002542051048440094,0.015817672303686074
SMIM1,-2.142617667539004,0.00025557142728726374,0.015817672303686074
RAPGEF3,-2.3912412292719205,0.0002556284003710514,0.015817672303686074
RNF43,-1.3067674101733644,0.0002563510716253804,0.015817672303686074
EPHX1,0.8003915431746336,0.00025638795684997703,0.015817672303686074
CCL2,-3.5410692602357514,0.0002569064812307842,0.015817672303686074
METTL6,-0.636230627222993,0.0002590889130932689,0.015855086658429184
C10orf10,-2.0517316606622673,0.0002596571908541014,0.015855086658429184
NME6,-1.2448624300399445,0.000260530674583201,0.015855086658429184
TSPAN4,-2.1777436833492008,0.00026068311866253265,0.015855086658429184
ETV7,-2.414243425928421,0.00026143040777242536,0.015855086658429184
DENND2D,-3.242384664376982,0.00026223901147346616,0.015855086658429184
ZC3H8,1.3255260544026148,0.0002625204407441856,0.015855086658429184
PLA2G6,-1.278990471925475,0.0002626719850703531,0.015855086658429184
CLK1,1.4846025469168413,0.0002629039865174849,0.015855086658429184
SFRP4,-3.2445065443534893,0.00026366320306358534,0.015864734775246414
ATF6B,-1.1724085954169592,0.00026629361147284325,0.015951430925944886
LINC00999,-1.1425720090808955,0.00026711449556549656,0.015951430925944886
PCBP4,-1.6285903558833432,0.00026726206790537624,0.015951430925944886
ST3GAL4,-1.0372864971594602,0.00026760367354755784,0.015951430925944886
OGDHL,-3.15526087775473,0.00026855584916834775,0.015951430925944886
RNF167,-0.6731879997660855,0.00026871910077323584,0.015951430925944886
GAREML,-2.9277766689234417,0.00027127312577538803,0.01606157888067859
SFXN2,-0.8752777223213819,0.0002717880014558643,0.01606157888067859
GJA1,-1.8873932042361767,0.00027812570002034345,0.016399505363114904
FOXM1,-1.4330700665698917,0.00027931278764666576,0.016432902339878836
ELMOD3,-1.6667053527034543,0.00028075992056373256,0.016450638961095703
SH2B2,-1.7274111249949513,0.00028092558307271263,0.016450638961095703
MPP2,-1.0132159321952807,0.00028147835502837973,0.016450638961095703
MRAS,-0.9933403514640098,0.0002845890325549332,0.016595803164960038
KCMF1,-0.5610771673824395,0.0002855253299077132,0.016613729373093605
NAV2,-1.0016137113067662,0.00028637436462332886,0.016613729373093605
PMEPA1,-1.76346145401177,0.00028677901127493024,0.016613729373093605
MROH6,-2.632162028915677,0.0002933953278639893,0.016807028076048985
PAQR8,-1.3914087006220628,0.0002935541725253226,0.016807028076048985
COL12A1,-1.5090144626790076,0.00029357172698725085,0.016807028076048985
INPP5J,-2.974851995242721,0.0002938892917777023,0.016807028076048985
RAD51,-0.914818950740953,0.0002939974371575532,0.016807028076048985
FAM214B,-1.6362575126634873,0.0002940548771355122,0.016807028076048985
PALD1,-1.961238282324965,0.00029457975705367523,0.016807028076048985
SLC9A1,1.2104528647848305,0.0002951942608257895,0.016807028076048985
ZBTB7B,-1.5139694456673123,0.0002972558956083196,0.016872317569457704
MCPH1,-1.7431263814457463,0.0002982043614409001,0.016872317569457704
KCNMA1,-1.2882439936582326,0.0002986736441517623,0.016872317569457704
ZFP69,-1.004103624562652,0.00029903921994063127,0.016872317569457704
DUT,-0.6112984124083933,0.00029952745071369673,0.016872317569457704
ENTPD2,-2.1864801497272413,0.000301373783578203,0.01689973506316486
MRPS6,0.6339170861759928,0.00030165376986446507,0.01689973506316486
TEF,-0.8620992515976349,0.0003019291665675913,0.01689973506316486
APOBEC3C,-1.6476598303669467,0.00030269377139626835,0.016906788180835877
RFC4,-0.4350756012250514,0.0003050378964805906,0.017001849072260287
GPR153,-1.3381919074582518,0.0003067700771905876,0.01701269721325228
UBD,-3.1304390715491963,0.0003071404332991628,0.01701269721325228
HEXIM1,1.3477400751756807,0.00030724774222137417,0.01701269721325228
GAS1,-2.7895659765260636,0.00030780290708773726,0.01701269721325228
CTPS2,-1.2497516203943722,0.0003091590308865975,0.017029198177031746
EPN3,-3.2642658490376615,0.0003097078817697836,0.017029198177031746
SSPO,-2.141520868955686,0.0003106419072133265,0.017029198177031746
APOBEC3H,-1.2750090445348865,0.0003106743236829588,0.017029198177031746
TAGLN2,-1.243752357555607,0.00031133729206213063,0.017030278527572128
CARS2,-0.7491286873907583,0.00031228479158199295,0.01704688630336755
SMARCAL1,-1.2433131040772647,0.00031356187180012673,0.017081379744667398
WIPI1,-1.8302373895238606,0.0003147615511566704,0.017099290162638326
KREMEN1,-1.801595269125377,0.0003152616305769999,0.017099290162638326
THRA,-1.5219945845596454,0.00031582824889632265,0.017099290162638326
MDFIC,-1.7937908145001362,0.0003169992645622358,0.017127664345479986
CBS,-2.3324278046874483,0.0003179366217634242,0.017143323953536977
TAP1,-0.7576878997021126,0.0003194235498215229,0.01716578364615133
NOP56,0.8141316367790861,0.0003196499088782854,0.01716578364615133
RUVBL1,-0.48550015664594603,0.00032171507239330617,0.017241713646989433
WWC1,-1.3963670354397753,0.00032286833877140435,0.017268564179743293
ENHO,-2.5814534683285837,0.00032401744749256374,0.01727471453435104
CXCL16,-1.5873565456806435,0.000324288314393672,0.01727471453435104
FAT3,-1.2484452066905005,0.0003256292114763811,0.017311311995657008
LAMB3,-2.7333323948039787,0.00032821767979432565,0.017401278194237584
TACC2,-0.9481406723878028,0.00032863603766265505,0.017401278194237584
RAB29,-0.8787022585912254,0.00032997077853812276,0.017423101132248164
TXNDC15,-1.2932801218152967,0.0003303643727436668,0.017423101132248164
JAKMIP3,-1.9452315800975413,0.00033155665690961746,0.017447058253288916
S100A3,-4.146721513571698,0.0003322661105383025,0.017447058253288916
RARG,-1.8781023034765543,0.00033341009558995687,0.017447058253288916
CCDC114,-2.812015096779494,0.00033351181058172624,0.017447058253288916
TRIOBP,-1.5479930855383301,0.0003341136368051928,0.017447058253288916
KCNC4,-0.8572654725656639,0.00033499018532577704,0.0174583959773621
SLC25A19,0.627869220929151,0.0003373871651679023,0.017533180894831482
TUBA8,-1.5747904519987976,0.000337749660297037,0.017533180894831482
WISP2,-0.6551677484846126,0.00033851346492150557,0.01753844223835002
RTCA,-0.5472973086105011,0.0003401803415588687,0.017590379966349705
IRF2BPL,-2.03999984995634,0.00034134933812514666,0.017601006557264817
GRAMD1A,-1.0886657968166933,0.00034174061956826994,0.017601006557264817
TM4SF18,-5.369441447574394,0.00034269378330701233,0.017601006557264817
LINC00963,-2.2978766417954333,0.0003448566977919132,0.017601006557264817
PIGH,0.6118711795661653,0.00034525857585900944,0.017601006557264817
FAM189B,-1.4019933094815613,0.00034531714768626436,0.017601006557264817
OSCAR,-1.574890642723492,0.0003454557971062547,0.017601006557264817
PPP1R18,-0.9816024169752104,0.000346725748802954,0.017601006557264817
ITGBL1,-2.2826803984869737,0.00034816502472654096,0.017601006557264817
TNFRSF14,-2.715650200569594,0.000348187526058146,0.017601006557264817
KDM2B,-0.6896038690871702,0.0003483563618801512,0.017601006557264817
NRAV,-0.9921667462497581,0.0003483636425309448,0.017601006557264817
DANCR,-0.7860794141842833,0.00034938692989665326,0.017619083750502657
GRHL3,-2.8265731246537835,0.00035307324504424,0.017737885438683567
C15orf52,-3.000840530760266,0.0003530827431987248,0.017737885438683567
TK2,-0.9940834565428958,0.00035512688105208913,0.01780678821184481
SLC1A4,-1.0671942557629777,0.00035790876360463486,0.017912352583048595
FAM96A,-0.49909759972097945,0.0003595451131828587,0.0179602959839928
NFASC,-0.9830504586854243,0.00036324673988551723,0.018057052052654985
NMNAT2,-2.5745727812987584,0.0003634029113709943,0.018057052052654985
IFRD2,-1.2632298796508312,0.0003640316352359965,0.018057052052654985
GALNT6,-1.5105238878390095,0.0003642102283708314,0.018057052052654985
TRIB3,-2.7373853364823377,0.0003653035412269751,0.018077404213054517
KCNK2,-2.1929917421029024,0.00036632644506522956,0.018094202673697674
KCNAB2,-1.1277561139981724,0.0003679168959601062,0.01813891959132926
LOC283335,-1.8582392535803418,0.0003693973659191589,0.018178058109125896
AMER1,-1.1653396773394205,0.000371368196308793,0.018200029277420163
PRIMPOL,-0.7254181582335111,0.0003713838261206892,0.018200029277420163
FBXO27,-1.0921299102821092,0.00037190616955936956,0.018200029277420163
C11orf49,-1.1827346235183533,0.0003729554183701447,0.018201386737748404
ZNF358,-2.144837791629735,0.0003734086128381416,0.018201386737748404
ITPR3,-1.4715574641281286,0.00037479854636493954,0.018201386737748404
SDC3,-1.061743687126011,0.00037516979848212304,0.018201386737748404
POU3F1,0.9310870736197763,0.00037548744182178964,0.018201386737748404
CABLES1,-0.7924818842172243,0.00037663126954655857,0.018201386737748404
STAT5B,-0.6791918014258638,0.00037703388175670946,0.018201386737748404
SH3BGRL3,-0.9234674535229068,0.0003774338552983522,0.018201386737748404
ACSS1,-1.3902527451103506,0.00037955330175757295,0.01827031575278499
CASP4,-1.7614639780626264,0.00038115916199314134,0.018314317266367362
PLXNB1,-2.423925877518367,0.00038295106968140623,0.018367082554013096
CHCHD7,1.1700731564833902,0.000384641781912462,0.018414812253404036
POLR2A,1.042747095475514,0.00038644201868305746,0.018436064420009623
FAM131B,-3.4882448614588237,0.0003869951130878476,0.018436064420009623
NGDN,-0.37465718755806954,0.00038955221462425087,0.018436064420009623
SYNPO,-1.918134736489895,0.0003896155281015529,0.018436064420009623
ZNF629,-1.1554097599689896,0.00038971802265902537,0.018436064420009623
DBNDD1,-1.7500151820590357,0.00039016300364670535,0.018436064420009623
NECAB2,-1.8895441936164805,0.0003904159203261279,0.018436064420009623
NUDT2,-1.4960913140737198,0.0003906565491832067,0.018436064420009623
DYSF,-1.471193816785604,0.00039369852031100153,0.018517964321937648
PBX2,-2.327233417096318,0.0003937908937960678,0.018517964321937648
CIC,-1.5082711601567205,0.00039544757844031843,0.018556609870119672
PGAP2,-1.2008123864816298,0.00039601452602899394,0.018556609870119672
JADE2,-1.9256068372695623,0.000398541304566694,0.018624938080617937
ZNF551,-0.5275726490660677,0.000399181256600467,0.018624938080617937
ICAM1,-1.2046816718406035,0.00039958318526122705,0.018624938080617937
RAB40B,-1.1432361539615954,0.00040071323927622505,0.018644785606042283
CDK5,-1.1198826888637026,0.0004033562484960154,0.018708456563374005
BCL2L1,-1.0449226189647831,0.00040352431173399094,0.018708456563374005
DIS3L2,-0.4531422129478955,0.00040420159222851485,0.018708456563374005
PCDH17,-1.9301717532575795,0.00040537519952040093,0.018730032124437374
ARHGEF6,-1.8283144462657148,0.00040658486123325716,0.0187531954723876
LINC01089,-1.3549473468863198,0.00040741875697591576,0.018758976679891078
CERS5,-0.6837783449691202,0.00040900253749944073,0.01879920517412794
RYR1,-1.5172911747375508,0.00041362411904881065,0.0189033686799942
MSL3,-0.9807016623090092,0.0004143989977941284,0.0189033686799942
TTYH2,-1.5083090584995649,0.00041440508386975843,0.0189033686799942
MAGOHB,-1.6244716863687119,0.0004152370082894644,0.0189033686799942
ZNF114,-1.6897560049508424,0.0004152402856448078,0.0189033686799942
AFMID,1.1093524857693833,0.0004157906926164065,0.0189033686799942
BID,-1.0139012140317867,0.00041626681550279956,0.0189033686799942
GRB7,-3.486971609142471,0.0004188277436880661,0.018956584025805676
PITHD1,0.6278365266965089,0.0004188706951877741,0.018956584025805676
ABRACL,-0.5064053970908908,0.0004209505826810337,0.019012146221871196
ANXA6,-0.961514274927179,0.0004215346489986172,0.019012146221871196
ST3GAL1,-1.8121792618866053,0.00042285337507276495,0.019039188954169135
IRF1,-1.2090037109820457,0.00042525295814745096,0.01908859247572698
C1orf115,-1.253016625731374,0.0004253926179670979,0.01908859247572698
LINGO1,-3.6195799288562673,0.00042829379514961266,0.01911865177438406
PDK2,-2.1439722379550616,0.00043028340096418124,0.01911865177438406
C8orf33,-0.7439658841230266,0.0004303697784548834,0.01911865177438406
HOXB4,-1.490282379014893,0.00043062953730211786,0.01911865177438406
MAPK11,-2.2896459268843206,0.0004308064386148856,0.01911865177438406
COMMD3,0.519343524955401,0.00043096691906223053,0.01911865177438406
LEPROT,-0.8827899766650305,0.000431454913286458,0.01911865177438406
ODC1,1.2591577213305154,0.00043226286173100024,0.01911865177438406
TLCD2,-1.5090455646326415,0.0004325617530823816,0.01911865177438406
CD24,-1.4807244909138273,0.0004337078214198955,0.01913735762015289
ZNF365,-1.233395958047054,0.0004372461828747002,0.01916266272086882
SFXN4,-1.0021965240617607,0.0004377425755540409,0.01916266272086882
FAM192A,-0.9931834440201577,0.00043804550285060737,0.01916266272086882
CTDSP1,-1.7214321777914705,0.0004384296326840012,0.01916266272086882
CARD6,-2.88509677539587,0.0004391912556279318,0.01916266272086882
ERMARD,-0.7973056322554442,0.0004395416509445989,0.01916266272086882
CSF1,-2.2383780251474867,0.00043983131507975706,0.01916266272086882
MGLL,-1.4231066009992035,0.00044034987399501225,0.01916266272086882
APH1B,-1.4866749089643632,0.0004408524234229038,0.01916266272086882
IFNGR2,-0.8240766037365219,0.0004415193299237009,0.01916266272086882
GRID1,-2.198075958443215,0.00044240160359771026,0.019169529386660195
FAM213B,-1.4284029505453955,0.0004432107390821588,0.019173209668627705
ATN1,-1.1009659569849184,0.0004441757509061381,0.01918361012274063
BAIAP2-AS1,-1.7721380201767438,0.0004459114804544384,0.01921627841349325
HRH3,-2.4239765087076752,0.00044638380450607554,0.01921627841349325
UBE2R2,-0.6821060172333375,0.000447202753478729,0.019220280679138554
SLC6A8,1.4215680420921952,0.00044958204147810466,0.01929122293052321
PTPRH,-1.6233494302765266,0.0004504771123549044,0.01929527917856088
ADRA1B,-3.2949397306408477,0.00045113419495860943,0.01929527917856088
LRRC41,-1.4299797427915948,0.0004520623074726788,0.01930378966183737
RHBDL2,-3.1965750435455575,0.00045294829380366933,0.019310476776895562
MVB12A,-1.360094157481452,0.00045545033440020326,0.019385928622580997
SNHG16,-0.4580075890904922,0.00045733508591289313,0.019428041411651813
ZNF704,-1.1833800895684377,0.00045892391914239444,0.019428041411651813
RAB32,-0.8749522619457988,0.0004615897373052709,0.019428041411651813
TFCP2L1,-1.1740792369350208,0.0004621471698159477,0.019428041411651813
SLC2A8,-1.4508438412642883,0.0004626031108956145,0.019428041411651813
DMD,-1.328065851626282,0.00046300502592103745,0.019428041411651813
LPAR2,-2.247642533233164,0.0004632440428535285,0.019428041411651813
TMEM223,-0.7578363351975455,0.0004640392775947,0.019428041411651813
LRFN1,-2.3223212313684964,0.00046408016874674375,0.019428041411651813
RIN2,-1.820861328477938,0.00046449929088695076,0.019428041411651813
LOC100507639,1.788692693812247,0.0004645118116553578,0.019428041411651813
MN1,-2.59648961087606,0.0004654685590389521,0.01943735031633479
C7orf31,-1.8358512887907787,0.0004674428398676849,0.01947192404156185
BOLA3,-0.7586467389733436,0.00046865224782192033,0.01947192404156185
RAC3,-2.4313619431180093,0.0004694342353910268,0.01947192404156185
TFEB,-2.9449189444304302,0.0004707229448407604,0.01947192404156185
DTD1,-0.7911112353398444,0.0004709207923416796,0.01947192404156185
CALML4,-0.9755977557220588,0.0004716338776035668,0.01947192404156185
SOX2,-2.18089600406747,0.000472333561115246,0.01947192404156185
DBNDD2,-2.3828338955236834,0.0004748819609036408,0.01947192404156185
TNFAIP3,-1.6879381245115788,0.00047494438425929364,0.01947192404156185
FUNDC1,-0.7197757369503517,0.00047534783370423324,0.01947192404156185
NEK3,-0.9750706652893237,0.00047571348905519137,0.01947192404156185
USP35,-0.5973149076197544,0.000475755079590041,0.01947192404156185
TLE3,-1.2094563758071182,0.00047585778488727165,0.01947192404156185
