gene,log2FC,p,fdr
HADHA,0.04808250492363797,0.4255211021910354,0.7201733158925822
C22orf23,0.30405465634172213,0.4263808892626863,0.721582334647764
SGTB,0.09205474569373173,0.4264744649822489,0.7216945644234605
PDZK1,-0.9414091893055413,0.42700635847559903,0.722548468659177
PYCARD-AS1,-0.2811972320177114,0.42714783399405615,0.7227388008316323
LOC102723780,-0.3330201943561447,0.42717343740938174,0.7227388008316323
ADAM23,0.09615694991080659,0.4273665718886263,0.7230193616685655
ZNF35,-0.07618007553394524,0.4276661570588861,0.7234799685708632
CARNMT1,-0.053227603042868665,0.4277294480564134,0.7235408048874541
TRUB2,0.14623218050023645,0.427812108941595,0.7236343971523592
METRNL,-0.12698713426404495,0.42793661423222207,0.723798751791866
LDHB,0.0452945199501098,0.42797896137303093,0.7238241345567263
C2orf27A,-0.589416682620715,0.4281029918975976,0.7239628125298967
TECPR2,-0.09850200019267419,0.42811564845960576,0.7239628125298967
ZFAND4,-0.07650702775450302,0.42822911011308296,0.7241084301107409
PRKCQ,0.45435231797714426,0.4282806894534007,0.7241493966840454
ZNF615,0.11683805093705502,0.42846891789810837,0.7243996105564398
MIR100HG,0.29597623985625354,0.42848339570590543,0.7243996105564398
NCBP2-AS2,-0.08427764509364799,0.4286849925357021,0.7246941560170304
PLAA,0.09507683650312693,0.4288958048796122,0.7250042417435661
CRYL1,0.09337479811328997,0.4289488296636331,0.7250475812644248
PCED1B,-0.5241748267512185,0.4297386046339694,0.7263361566448122
ZNF706,-0.08873635286536619,0.4300483403830956,0.7268132659841977
HYAL2,0.11856530661632902,0.43017853988574545,0.7269869043454048
ZBTB10,-0.06972508824756751,0.43150762929958875,0.7291864738435317
FBXO45,0.08456966394230037,0.43204292983342985,0.7300314748040397
C6orf99,-0.325658545704659,0.4320880839888207,0.7300314748040397
ZNF530,-0.09141357718888088,0.4320903950964798,0.7300314748040397
ACVR2B-AS1,-0.9783883957568034,0.43236452305223816,0.7304480089214476
SPACA6P-AS,-0.42199577547444034,0.43239796432332095,0.7304578934060696
LOC728392,-0.42100373199493424,0.4325982585321896,0.7307053030009887
BBS1,-0.0763498955584847,0.43259961923465523,0.7307053030009887
SRGAP2D,-0.4521504679003048,0.43265986938841144,0.7307604492541112
PICALM,-0.06823597282366833,0.43287798235779906,0.7310822010029809
LOC91450,0.421805122659747,0.4330692352069535,0.7313585508773423
KTI12,-0.08516434960817776,0.4332696137375449,0.7316502757814454
FLJ27354,-0.2673041342840605,0.43359222818930027,0.7321302469977587
RNASEL,0.10516356642078417,0.4336091510075489,0.7321302469977587
PRPF31,-0.08524611173190522,0.4337483030138428,0.7323184951400732
ITGA9-AS1,-0.8826647157537515,0.4338818931438485,0.7324973294849757
LMO1,-0.3905066214334645,0.43405514671934203,0.7327430982206581
PPP1R12A,0.04195729305778606,0.43453035337078694,0.7334985402634266
EZH2,0.0721329651792253,0.43458020113691087,0.7335359148931919
PDCD6IP,0.08088256347835454,0.43477847432540495,0.7337790915765497
PDF,-0.046290416528142586,0.4347797019664339,0.7337790915765497
BLOC1S5,0.5572400607736174,0.4348820891492581,0.7339051064652351
PHACTR3,-0.6413223621096962,0.43553850591761273,0.7349660235941613
SPICE1,0.0800798733579331,0.43569883512983715,0.735189717021188
NAAA,-0.06330054087254489,0.43607808341677334,0.735782758170867
TEX19,0.7871611437393593,0.4362854303405939,0.7360856976973761
SPIN3,-0.1141417380480565,0.4365418029565188,0.7364713077979885
EIF1,-0.07195933202855898,0.43658574224107066,0.7364985042584647
IFT172,-0.09789513638338931,0.4368374262225181,0.7368544554228657
TAF7L,-0.7620375707824635,0.43685240915268364,0.7368544554228657
LOC100129940,-0.5490913601650331,0.43691776006500815,0.7369177357279156
BCAS2,0.0757955259373535,0.4370204919429574,0.737044051738425
CNTF,-1.6815786388459377,0.43733667631954426,0.7375260023223705
FBXO8,-0.20258631200855604,0.4373619730485823,0.7375260023223705
LOC731157,-0.6649998766292935,0.43752487264972795,0.7377537101714252
EGLN1,-0.04792331476683387,0.43775080430392604,0.738087666790628
SPRTN,0.05500559869359378,0.43787391175649887,0.7382482209611735
DCHS2,-0.6671109328453294,0.43793607139208146,0.7383060042094598
HMCN2,-0.6672063979107491,0.43798921350766634,0.7383158939650929
GDF5,-0.6671417110814515,0.43799771220456085,0.7383158939650929
HSP90B2P,-0.85167260950501,0.4380783882006165,0.7384048721978304
DNM1,-0.07012717296696103,0.4382237142723691,0.7386028033715923
CLHC1,-0.3677543316587242,0.43825652477704813,0.7386110824032306
LOC100132111,-0.665555663353184,0.43863925894093264,0.7391685856292198
ZNF488,0.16766735084073758,0.43864315953996874,0.7391685856292198
DYNC1LI1,0.0616974099855625,0.4387909212946849,0.7393705219753554
RAB5A,-0.09379227486412312,0.4389668016449262,0.7396198099375944
MOV10L1,-0.5179078407750453,0.4390640447225664,0.7397201396406524
TRIM72,-0.7550864741433162,0.43908222830794535,0.7397201396406524
POM121L2,-0.20535888615946662,0.4391813449005877,0.739840042392661
CDC14B,-0.0970624081591982,0.4392369441054561,0.7398866256405136
PABPC1L,-0.16941905288164172,0.4394722114552189,0.7402358314211045
FGF18,0.09019960942924676,0.439537021145491,0.7402978964836742
PRR22,-0.4348035409557589,0.4396583062517531,0.7404550673037635
CSE1L-AS1,0.9001816280985293,0.4397966277189645,0.7406409082666233
LINC00926,-0.35365619929818193,0.43996792911053395,0.740882262002378
FBXL6,-0.04140690606377184,0.44017425130364,0.7411559498972011
PKM,0.06458201099223437,0.44018644593705725,0.7411559498972011
PTPN23,0.08276430534841772,0.44036392277308445,0.7414076219661311
C2orf69,-0.09270050860883572,0.44106534199209824,0.7425413283251177
LRIG1,-0.1405823075123669,0.44110000826504797,0.7425524714705376
STOML1,-0.13647383547074554,0.44145642583567274,0.7430276402686979
EIF4EBP3,-0.2951426771121337,0.44147756639583163,0.7430276402686979
GNS,-0.05251097299602314,0.44148827031502647,0.7430276402686979
CCDC15,-0.13274195066248584,0.4414945348089476,0.7430276402686979
FOLH1,-0.8618727019843392,0.4416584484710794,0.7432562562466201
TRPC4,-0.7180389775803289,0.44205192757808087,0.743836225859316
ESYT2,-0.04889808966343523,0.442059270166968,0.743836225859316
PAXIP1-AS1,0.22119338681755796,0.4424157206474778,0.7443887006127724
UBE4B,0.05834849370021544,0.4425948647651697,0.7446422816723136
PAPOLG,-0.05639771391334136,0.44262268504918595,0.7446422816723136
PRSS53,-0.16547519322800053,0.44272765700832917,0.744766238204897
ZNF248,-0.13801170024985154,0.44275262787939085,0.744766238204897
EDRF1,0.07859046001058623,0.4430204499052863,0.7451540331888447
FAM157B,-0.44543300098807753,0.4430653725980835,0.7451540331888447
C1QTNF9B-AS1,-0.49869390986827106,0.44306760303904785,0.7451540331888447
KIF13B,-0.10978053651141906,0.44310355425379333,0.7451671599357923
LOC646626,0.5492558734995461,0.4435955317043746,0.7459058675402885
ATF7IP,0.06373348029884518,0.443599164661826,0.7459058675402885
MMP24-AS1,0.07681592267276116,0.4441883814193241,0.7468491933238033
LOC100288846,0.9186407037165314,0.4442390141035509,0.7468868926393287
MRVI1-AS1,0.31323120408716854,0.4442885703887433,0.7469227775617208
SHQ1,-0.09325839070856112,0.44440553754290846,0.7470719795827355
PHACTR2,0.0633173642536562,0.4444620857125128,0.7471116293029719
NBEAL1,-0.039072007786863594,0.44448556272525447,0.7471116293029719
PWARSN,0.14717988447448516,0.4446713328413405,0.7473764307373344
VIPAS39,-0.061974050273924775,0.444856569858033,0.7476403026084825
SREK1,0.10371276894605685,0.4450316586380396,0.7478870866092483
IFNGR1,-0.06070175670775413,0.44526164094903886,0.7482260834100796
RAP2B,0.08217045745955076,0.44537238564874904,0.7483646807597506
SNORA40,0.8619030280184459,0.4454803420976106,0.748466098398889
RPL18,-0.0905332930487468,0.4454912950793559,0.748466098398889
SMCO2,-0.4403326726042842,0.44553387554496315,0.748466098398889
MIB2,0.13724178497218986,0.44554582476927257,0.748466098398889
EPM2A,0.11574531529718168,0.4461900762893905,0.7495008102126524
TTC13,-0.08860524163072014,0.44623037598982884,0.7495209493928892
TM2D2,-0.09112946246417764,0.44632829955719777,0.7496378691097387
DDX11L1,1.008732773086379,0.44642979263351695,0.7497607688386426
EFCAB12,-0.49572891564734345,0.4472649689736542,0.751115766164129
SLC9A3,0.14286284038836783,0.4475042360132759,0.7514699130059291
GPM6B,-0.6144436585469223,0.44771052590057137,0.7517686416704272
GDF11,0.08836329531366438,0.44807473018110033,0.752332475998518
CCDC69,-0.15583949889477378,0.44812126699597676,0.7523628983270014
ZNF227,-0.09330775894328802,0.448188891290885,0.7524287188919582
LOC101927415,-0.648962869691081,0.44860934700891647,0.7530868341932068
ZNF461,-0.08767356813513683,0.4486428591644359,0.7530953396131398
STK4-AS1,0.16251346420859658,0.44895598193014397,0.7535731707094757
FGF14-AS2,-0.3834489793442488,0.4490494841062088,0.7536746251413567
PUF60,-0.08732594355123524,0.44907336021170546,0.7536746251413567
PIGQ,-0.07942290668891516,0.44927764952198007,0.7539696863016242
GOLGA8K,-0.1469394363390064,0.4494863298812861,0.7542720785705173
CECR7,-0.14454211526822291,0.4495774784984035,0.7543772178505028
DNM3,-0.4477166166823867,0.44960832117338484,0.7543811586960748
ZNF818P,-0.055137330259663386,0.4497060165498342,0.7544811185546231
ATP6V1F,0.046334326411239246,0.44972489261229487,0.7544811185546231
NOLC1,-0.04039869122141937,0.4498038677797057,0.7545550217492589
USP32P2,-0.3540680555726987,0.44982594554366584,0.7545550217492589
LOC100288181,-0.27537170601135275,0.4499709716190656,0.7547504734930792
PKP2,-0.48260522120235905,0.4500449749097693,0.7548267792674148
TTC4,-0.05299640643602821,0.45009369672974225,0.7548606753401702
TNFSF4,-0.8262519876766241,0.4501402088786582,0.7548687975216999
SLC44A4,-0.8618928555162171,0.4501555646939603,0.7548687975216999
SMC5,0.0651879799235715,0.45030200900970424,0.7550452155041356
NOTCH1,0.08880499338676628,0.4503178074715883,0.7550452155041356
TMEM50A,0.06597875867634606,0.45060521425680544,0.7554792633429753
PCSK1N,-0.20189849465941911,0.4506661543386816,0.7555335889131584
LOC728485,-0.17904491050316285,0.45089169058358386,0.7558638325967443
PPP6C,-0.1148714706994749,0.4510240270660315,0.756037806545092
OSER1-AS1,0.12025745763992557,0.45158656840793615,0.756932852079779
ELMOD1,-0.341395275355417,0.4517738541766813,0.7571988344725017
NPIPB9,-1.0570694006056094,0.4524792185903761,0.7583330576805855
NEBL-AS1,0.6258071891391372,0.4526487551648193,0.7585691728692613
TCEB3,0.03292134194263774,0.45273201568826565,0.758660682027143
CPE,-0.20166679233042029,0.4528241089821146,0.7587425537496711
EVI5L,-0.13922695247684835,0.452838190436206,0.7587425537496711
MAK,-0.15001775456208932,0.4530521324655864,0.7590529810800152
PRDX3,-0.08648438498727806,0.45323249151798817,0.7593071070644015
DNAJC9,0.0427040620759751,0.45332002188764947,0.7594056934621312
PTBP1,0.04791875109746435,0.4533642655073711,0.759431757627817
TUBGCP4,-0.029957492647310957,0.45352619994450233,0.7596549502423572
RAPGEF2,0.05782244800348657,0.4536468098644754,0.7597936669733926
SYNE4,-0.773727894522104,0.45366641312617145,0.7597936669733926
TJAP1,-0.0791576273703285,0.45374481660039573,0.7598769067933125
RNGTT,0.08675303244177535,0.4539197856972975,0.7601218422729887
LOC283683,-0.1338432343090048,0.4542460419530054,0.7606200721463422
BMP8A,0.2831638085337582,0.45454818155600196,0.7610469286089403
LOC100507462,-0.3874831841896196,0.45455845446999704,0.7610469286089403
BTBD7,-0.05028600866220323,0.45471396462947494,0.7612591509779529
KLHL24,0.08613256391419277,0.4551404521626924,0.7619249744550921
PGM3,-0.10974100904480011,0.45519967675717904,0.7619759384260442
REEP6,-0.10041140366834611,0.45529167853335173,0.7620494409000635
NDRG1,0.06488274002813554,0.4553011541513581,0.7620494409000635
UBXN10,-0.6670661588036001,0.4555979098813047,0.7624979242750833
CNTD1,-0.6674819734219912,0.45576336681791724,0.7627266205122856
ZFC3H1,0.03808855630060748,0.4557926760877649,0.7627274571407355
CFTR,0.6665006824392049,0.45583763002126093,0.7627544719259817
SOD1,0.04242191072021484,0.4559402068426938,0.7628778977539227
FBXL22,-0.6670271365265417,0.4560554670795101,0.7630225284965894
SNX15,-0.0638217983361784,0.45609660088216186,0.7630431284900623
CHD1,0.0521557442259617,0.45621408513357853,0.7631914510243581
GALNT9,-0.08878878217986497,0.45653874849710835,0.7636863187250233
GLYCTK,-0.45637412419979206,0.4569743330819895,0.764322279563919
SRP19,0.03669654529695876,0.4569766709430509,0.764322279563919
VPREB3,-0.7194522809191317,0.457564339870225,0.7652568476351362
ORAOV1,-0.08237076160779822,0.45762147029732486,0.7653040506677833
ERP44,-0.05855625600016623,0.45821207255935703,0.7662080054294776
RRAGC,0.06399405920202028,0.458219881018505,0.7662080054294776
SHC4,-0.47246078980166406,0.4582980141598389,0.7662830857589632
C5orf42,0.03960258809096828,0.45832266904601254,0.7662830857589632
SLC9B1,-0.42817275751323924,0.45839539746341584,0.7663562861735245
CCDC8,-0.12942657071291563,0.4586522701632013,0.7667301875740514
PPIEL,0.7906022769935381,0.4586769673578027,0.7667301875740514
CLPTM1,0.07756719835050063,0.4587357648426988,0.7667800602443621
PP7080,-0.08288637564821677,0.45879568449719066,0.7668318022135809
LAMTOR3,-0.1307649514999749,0.4588425702316624,0.7668617541116888
RAB21,-0.08052741889945203,0.45898584566927914,0.7670527877852649
P2RX6,-0.334189173697788,0.45921891102781465,0.7673938439349487
STK4,-0.07217997443413005,0.4593088396310231,0.7674956784417658
PAPPA-AS1,0.47130700177359663,0.45936684109108805,0.7675441538584131
MCEE,0.21570313581684086,0.4595785198815403,0.7678493824223008
GUCY1A3,-0.40218459832676867,0.4597086994633235,0.7680184147341131
RHBG,-0.5327509336990837,0.45976728955641494,0.7680678313355682
RGPD2,0.5854523141291894,0.4599815999608035,0.768377365067971
PRSS36,-0.471103778228541,0.46019642317998716,0.7686877163211457
TMEM5,-0.06665862995771121,0.4603662990973061,0.7689229555612377
DCAF7,-0.058646514365417346,0.46042814236280805,0.7689777358727822
C10orf12,0.04630673893645465,0.4608114881489104,0.769569428420009
SCFD1,0.08622981192777246,0.46085129047188067,0.769587354310776
PCDHA8,-1.3271712428973894,0.4610161905163121,0.7698141686483357
TRIM52,-0.07819210312723612,0.4611424952839343,0.7699765112665338
HMGN5,-0.28410672135502946,0.4612586656963034,0.7701219129917155
RNF40,0.08088828707196427,0.461439063595899,0.7703745244483179
SNURF,0.16538583525212935,0.46167686897228166,0.7707229400366452
SGMS1-AS1,0.23539712263557355,0.4618838424241339,0.771019373874024
DRP2,-0.7564273488072479,0.46193413606949535,0.771019373874024
EXOC3,-0.07545809493977096,0.46194180579375893,0.771019373874024
AMY2B,-0.44054523918847543,0.4620188407622148,0.7710993386610121
GDF9,-0.4989563560292609,0.4620995455489825,0.7711854178271125
C15orf38-AP3S2,-2.10331808156743,0.46218213385331297,0.7712746292950811
HNRNPH1,-0.036191885758874776,0.46247615565585226,0.7717166406774668
POLR2J,-0.095376233352777,0.46307032681124183,0.7726594127640781
LRRC24,-0.1299917265108279,0.4632207332978219,0.7728616658721852
MAP2K4,-0.04753173382573905,0.4633750215192104,0.7730703695709304
SNORD3A,-0.7836290503567569,0.46353636954958394,0.7732908244376329
SLC25A39,0.08236220433315644,0.463752982609698,0.7736034411563073
ZZZ3,0.07417140256523425,0.4645196851474137,0.7748335851989527
HNRNPA1P10,-0.2041454227434949,0.4645585325735609,0.7748495652923219
IL17D,-0.9125875118375324,0.4646616885560971,0.7749727985714168
ZNF143,-0.07136541818660547,0.46506709372693417,0.77560008229421
LOC105373383,0.30537921022790204,0.46514309149535404,0.7756779634252644
SDF2,0.052738799549105764,0.4657164190847659,0.7765851354329645
FAIM2,-0.4722141790460358,0.4657522405803097,0.7765959547401247
VCAM1,-0.3020840548443382,0.4659643513507668,0.7769006991631432
C15orf62,-0.4292393330257074,0.46606710421226605,0.777023084636004
FSBP,-0.20802856927448676,0.46616056179705007,0.7771299586661357
GSDMB,0.19325671153403778,0.4662123326582071,0.7771673282411555
FGFR1,0.08550856775334559,0.4662443827152205,0.7771718209648972
KCNJ1,0.47147790738565054,0.46653796206402565,0.7776122227175194
LINC01001,1.2667022764028966,0.46657633770552187,0.7776272295092032
FAM157A,0.5882227693800075,0.46666887991977113,0.7777325063499899
SPATA4,-0.6353782920450938,0.467465236474758,0.7790106461678868
SUMO4,0.30442444551432923,0.4675494642513619,0.7790722805350369
APPBP2,0.08423766071988048,0.4675805085754547,0.7790722805350369
GOLGA6L3,-0.2970610386644985,0.467590501896194,0.7790722805350369
LIMS3,-1.9639929590034986,0.46767221382164026,0.7791593896499859
HRAT5,-0.3511900420161913,0.4677777886960638,0.7792862418656109
PRNCR1,0.6389361432455963,0.46801192615620085,0.7796272412373635
GFI1B,0.41953602699985076,0.4680718883624868,0.779678069988476
LOC653653,0.5378566961477851,0.46837927880657054,0.7801410133000286
NFIL3,-0.1321791785758446,0.46877756579060653,0.7807468561654513
UBXN7,-0.05467227885966075,0.4688019932941333,0.7807468561654513
DSE,0.04397627936115356,0.46913505344514334,0.7812267921519783
RGMB,-0.06725846096528265,0.4691491886090388,0.7812267921519783
NOL6,0.04894411002924848,0.46927911288651847,0.7813939945704764
DRC7,0.36568929579365345,0.46953788361838705,0.7817757039681025
COL18A1-AS1,0.36115794241153043,0.46962876765275124,0.78187785332704
LHB,-0.5255938594153822,0.46984832383084657,0.7821942006804793
ULK2,0.04706564180109041,0.47000157356244604,0.7824001295312977
SSFA2,-0.03260998772798196,0.47046958373873576,0.783129973560706
LINC00618,-0.6325977681060608,0.4705373672752704,0.7831935620905812
ABCF3,-0.07250174450388513,0.4710337348758686,0.7839704614847941
LOC100499484-C9ORF174,-0.5425612851519368,0.47109389223884834,0.7840212972732908
BMS1P5,0.17425350708532328,0.4712423679579905,0.7842191018723866
SLC25A6,-0.10006117888599775,0.4712761502803974,0.7842260263151175
FILIP1L,-0.3182890635583391,0.47134654255841385,0.7842938667735533
INTS1,0.08983918933313717,0.47143066805947936,0.7843845485718147
GPR143,-0.3025751389432414,0.47165555048682395,0.7847094010644544
AQR,-0.06556592270432127,0.4717981379859078,0.7848973044600295
LCOR,-0.07640382180616356,0.4718471083487928,0.7849294497979447
HSPE1-MOB4,-0.6305451640561732,0.4719633800638823,0.7850735415425536
GATSL2,-0.056796630409968074,0.47215517380468414,0.7853432321718296
LRCH2,-0.33082703497611554,0.4722341020348899,0.7854251697055982
TTC7A,-0.056576348225437556,0.47264405613985916,0.7860392584584297
PSCA,-0.9584262891907057,0.47266270045923325,0.7860392584584297
SAR1A,0.04810558762108563,0.4729031897731065,0.7863897964476475
ZNF675,0.039561247234480845,0.472994381066456,0.7864920386091209
GCN1,0.05713336376753553,0.4731121894204576,0.7866252298327889
WNK4,0.32465310028530325,0.47313390594361965,0.7866252298327889
ASB8,-0.08277316849339833,0.47350197876396494,0.7871858443943353
FBXO31,0.09270569764994718,0.4735538170926802,0.7871858443943353
PPP1R32,-0.220015541670314,0.4735603000441389,0.7871858443943353
PCDHB15,-0.7562154623086551,0.47370390973164833,0.7873751262019958
HYPK,0.05588672650386961,0.4737620210691832,0.7874222806081125
MRFAP1,-0.04568832869994921,0.4741145890173996,0.7879051803626432
PTOV1-AS2,-0.3389073870057224,0.47412081137439765,0.7879051803626432
PATL2,-0.5287464806663933,0.4741418445151136,0.7879051803626432
HSDL1,-0.05990355377512202,0.47422575004111245,0.7879951504637202
CAPZA2,-0.0690582124818846,0.47431315254083545,0.7880909196384221
NRBF2,-0.06829738674461439,0.4744387781945263,0.7882501821587753
PSAP,0.05754071315717724,0.47455988703283625,0.7883435966906615
BCL6,-0.09095252746205063,0.4745691066016496,0.7883435966906615
TAC3,-0.6801393855171881,0.47458433405309774,0.7883435966906615
AP4E1,-0.08687621993613348,0.47466100168216036,0.7884214831253651
PRTFDC1,-0.44302260453601816,0.47586030533623996,0.7903639638504989
ERCC6L,0.06771277466526016,0.4760140056052677,0.7905696504861339
SPPL2A,0.05523275618036472,0.4760525694563547,0.7905841033971265
HIF1A-AS2,-0.7743923415500872,0.4763686087983606,0.7910476768173219
DLL4,0.45073923458051013,0.47644093921541114,0.7910476768173219
CBWD3,-0.17680042337793722,0.47644976042343884,0.7910476768173219
GPR83,-0.7743265192818983,0.47645122774424986,0.7910476768173219
TMEM200C,-0.6671052973869687,0.4768355938532463,0.791636191588681
CD52,-0.6813177770194971,0.4772507795975695,0.7922757957013827
PALM2-AKAP2,-0.9984640753378139,0.4773400496783664,0.7923743065543137
SKAP1,-0.40069461636736214,0.47762960810820015,0.7928052585996613
DYNLRB1,0.07217791722983158,0.47782503213632993,0.7930799151030866
CCDC12,-0.0946621604628497,0.47834056551387477,0.7938858119345433
RNF185,-0.07436323328873051,0.47844520403176066,0.7940097020460642
LINC01426,-0.8671773266988594,0.4785391865673915,0.7941158934669481
GATM,0.12011823300615188,0.4788585376114165,0.794596037810232
STX17,-0.06496187583735136,0.4793774695321606,0.7954072766272218
C9orf47,0.5166630265493752,0.47976380359714693,0.7959984145036326
PIGS,-0.05751630484805048,0.47987654298985233,0.7961355731079296
CDC37L1,-0.1319410025493548,0.47994362189096856,0.7961969665745593
PPP3CB,0.06491490892174845,0.48009560826897363,0.796399199807085
PPT2-EGFL8,0.21189458121114946,0.48023658842088224,0.7965831513340553
USP6,-0.38535107553474923,0.48033532308181315,0.7966970103114274
PHKB,-0.04929384819697802,0.4805292453356079,0.7969687258197219
TBC1D19,-0.2631065224324898,0.4809268741454034,0.7975651860713144
CHRNE,-0.4647283891309806,0.4809868239447162,0.7975651860713144
TNFRSF19,0.2776367715400987,0.4810225678883084,0.7975651860713144
SPTSSA,0.08876820444061906,0.48103264708483456,0.7975651860713144
ELP2,0.07220408042719129,0.48103950486068925,0.7975651860713144
IL9R,-0.3239975637362882,0.4810953306188956,0.7976077949862396
PITRM1-AS1,0.38908817823638286,0.48125499576428266,0.7978225430719713
MMP23B,-0.3018774307863352,0.48134082599524897,0.7979148687135569
CFD,-0.17103094845054034,0.48141064794411703,0.7979806476534247
PRPF39,-0.10943941884890762,0.48145418221984854,0.7980028469461272
FUT10,-0.20750704118016206,0.4815425692810973,0.7980993816024197
CMC4,0.09391202674368948,0.48167492919882876,0.7982408022670769
EML2-AS1,0.3511950201577987,0.48169417297496786,0.7982408022670769
NCDN,0.07481116803761623,0.4817183493039127,0.7982408022670769
COX19,-0.07569343016517927,0.4827641125990701,0.7999236375679297
LOC286437,-0.07853476840854867,0.4829417704449215,0.8001410972052048
ALMS1-IT1,-0.12512579794259615,0.48297742117181225,0.8001410972052048
HIST2H3D,-0.3597205330116182,0.48298601980873945,0.8001410972052048
TMEM183B,-0.9594218043168448,0.4830279589240023,0.8001605063517057
ABCB7,-0.06556249472750508,0.48346968319462236,0.8008421361807938
MAPK14,-0.06873547331029073,0.4836992314211647,0.801172244236445
FGGY,-0.12316821450865767,0.48403182756399304,0.8016729830939453
LINC01057,-0.624596907267629,0.4843955012086754,0.8022251278931366
ZNF138,0.09273374044472771,0.4848878426118993,0.8029902816757387
PCYT1A,-0.027522100668727845,0.4850138576741495,0.8031152069423636
POLG2,-0.09485147276436923,0.4850239487743703,0.8031152069423636
MBLAC1,-0.18501515266098867,0.4851585591478434,0.8032878582513543
LOC105377348,0.13175599896930557,0.4854624446770955,0.8037348066127359
CFAP61,0.27481719521283976,0.4854892172748205,0.8037348066127359
MACROD2,-0.16576659050482645,0.4855966394459874,0.803862379124149
CDK17,-0.07902678545180919,0.4856521717975618,0.8038982213381691
ALDH1L1,-0.6233011707544263,0.4856790198415114,0.8038982213381691
NCKIPSD,0.11282211442606105,0.4858660141201896,0.8041553751352383
NHLH1,0.4845854638653,0.4858951288399776,0.8041553751352383
MLLT4-AS1,0.3326601365954853,0.4862245306702329,0.8046502343726977
TRIM33,0.042423893212756525,0.48672126128349147,0.8054219259003961
GAN,0.11570350669951512,0.48688481980253867,0.8056422252670132
TPTE2P5,-0.6269483560722016,0.4873797797841944,0.806409240830597
SWI5,0.044279675445611844,0.48740927938701467,0.806409240830597
IL1RAP,0.16948341387656018,0.48746095884106055,0.8064443470172517
NOC3L,-0.0899285809706516,0.4882485540418401,0.8076968550523441
ABCA5,0.0869378948623547,0.48843217494306757,0.8079501300604632
ZDHHC12,0.07273227662224535,0.4886672914392601,0.8082885505969267
ABI1,0.06485587245754765,0.4887125080760993,0.8083128413390847
HDHD1,0.05217058909951078,0.48894508655456637,0.8086469994085548
CMTR2,-0.0712019060071114,0.48978338488269096,0.8099828293315787
C2orf48,-0.4366099237532812,0.49043504359607587,0.8110098550409812
MBNL1,-0.05260931935372781,0.4911822232588842,0.8121947011916157
ZSCAN5A,-0.13571198532789008,0.49135829886300986,0.8124351088182729
FITM2,-0.09656040986829684,0.4916687588301171,0.8128976700198184
MYH7B,-0.3132542357620962,0.4920990032702047,0.8135582060433789
ZNF213,0.1033223618264607,0.49215921255938067,0.813606940525108
HSPD1,0.05037138761353788,0.4924185271442596,0.8139847968371798
C10orf32,0.1296178018030254,0.49289833478150585,0.8147270658263325
YBEY,-0.1519077426597466,0.4930694962510324,0.8149591030869074
FIGNL1,0.07143858436169914,0.49325947508474915,0.8152222113033731
PRPF38B,0.05666979524191618,0.49351907904544867,0.8156003506696787
LOC100505921,-0.6353501736595655,0.4936817886517128,0.8157965274274886
GRN,0.09103117201639321,0.4936994131234456,0.8157965274274886
HARBI1,-0.12957198552808435,0.4944438804524182,0.8169757058589385
TIPRL,-0.07950700686880907,0.4951324351452225,0.8180290630104666
BSCL2,0.2350355690729593,0.49514318167111343,0.8180290630104666
C8orf48,-0.3549909096569346,0.49528168143608003,0.8182068211668675
LOC101927056,-0.8839607470383652,0.4956946770911143,0.8188009791419305
AOC1,-0.5352007779337583,0.4957031952289655,0.8188009791419305
LINC00662,-0.09457069588496125,0.4958019263217648,0.818912970202054
MRPL53,0.08409905643631888,0.49717875054936,0.8211358341106866
BZW1,-0.05160953603399854,0.49728380247548903,0.8212581043315185
ZNF567,0.13610759640725867,0.49780157566262734,0.8220619208874788
KCNMB3,0.07334302731250641,0.498112406415444,0.8225239169119242
PPP2R2B,-0.7398935055301804,0.49831257568500287,0.8228031334202601
IHH,-0.21509942640381818,0.49865083699657187,0.8233103155275484
ESR2,0.43296464534693346,0.4988404206187434,0.8235719715565746
TIAL1,-0.07736014660953217,0.498874840811447,0.823577440324441
KCNN2,-0.41570952197370575,0.49921533665769413,0.8240457193382779
YTHDF2,-0.045914143588106526,0.4992207475908079,0.8240457193382779
SPATA45,0.5308091197319639,0.4995416822996025,0.8245240672619686
DNA2,-0.08815015644154478,0.49960528091659523,0.8245776330819063
POLR2D,-0.036945417619564935,0.49964495359272343,0.8245917059199198
GBAP1,0.15126396087364125,0.49988045237442214,0.8249289395133595
RIOK2,0.033957858891945136,0.49995184530228437,0.8249953318610058
DAAM2,-0.529311412692815,0.5000602487525243,0.8251227850248103
RBM5,0.037766720860844316,0.5005124014395623,0.8258173892628949
KLRAP1,-0.2921300409572716,0.5006205759652048,0.8259443976244032
CLEC16A,0.08477823009933338,0.5007875038578598,0.8261683178362934
ZNF207,0.059762895090502255,0.500880034727182,0.8262694821734776
CBY3,-0.528208290695143,0.5009634331661708,0.8263555696619546
P3H2-AS1,-0.5269697250331163,0.501147309475846,0.8266073776321116
LOC100049716,-0.2400246380923301,0.5012164310016806,0.826669886043452
LTBR,-0.5304508155532045,0.5012989586935639,0.8267053752153313
MIR762HG,0.3298054835890527,0.5013004001400162,0.8267053752153313
C7orf50,0.06082648508794364,0.5013864784970635,0.8267958279794305
LOC101927211,-0.5274807729720663,0.5015524891090503,0.827018071073873
